health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
26008,3.9527840387806217,3.9527840387806217,3.9527840387806217,0.0
26009,8.045512788035552,8.045512788035554,8.126651708827758,0.08113892079220442
26010,4.716595417962403,4.716595417962404,4.765186411846576,0.04859099388417221
26011,11.93279237104349,11.93279237104349,11.93279237104349,0.0
26012,7.833639807963095,7.833639807963095,7.904459707272419,0.07081989930932409
27001,4.897736503726929,4.89773650372693,4.958497114770904,0.06076061104397468
27002,2.8514949564637826,2.8514949564637826,2.8514949564637826,0.0
27003,5.144527205610283,5.144527205610282,5.211167130769072,0.06663992515878991
27004,7.0294856607037906,7.0294856607037906,7.127931672771186,0.09844601206739512
27005,4.662102433075611,4.662102433075611,4.893136763298462,0.23103433022285103
27006,4.4771300559151275,4.4771300559151275,4.627329330426014,0.15019927451088666
27007,5.339569939678956,5.339569939678955,5.442372836726558,0.10280289704760293
27008,7.133801226543027,7.133801226543026,7.133801226543027,8.881784197001252e-16
27009,8.456963239246678,8.45696323924668,8.552761111341448,0.09579787209476898
27010,6.463849477750917,6.463849477750917,6.633440753117022,0.16959127536610552
28001,5.382220784786514,5.382220784786515,5.382220784786514,8.881784197001252e-16
28002,5.622533601825199,5.622533601825199,5.622533601825199,0.0
28003,9.215346497490255,9.215346497490255,9.430837172518457,0.2154906750282013
28004,6.345365101464831,6.345365101464831,6.506400279709817,0.16103517824498592
28005,8.277337314771188,8.277337314771188,8.353472330471705,0.07613501570051717
28006,5.76836298352359,5.768362983523591,5.818966212914441,0.050603229390850046
28007,6.765127648977389,6.765127648977389,6.765127648977389,0.0
29001,5.697134725113988,5.697134725113988,5.742397310718966,0.04526258560497798
29002,7.45629754872807,7.45629754872807,7.553463758828709,0.09716621010063875
29003,7.859664633558988,7.859664633558988,8.023582178645384,0.1639175450863961
29004,3.753348686820817,3.753348686820817,3.753348686820817,0.0
29005,5.765288930321666,5.765288930321667,5.765288930321666,8.881784197001252e-16
29006,4.29428652286025,4.29428652286025,4.348912343774204,0.05462582091395429
29007,6.9801094311461975,6.980109431146197,6.995597086202186,0.015487655055989258
29008,7.97820438844606,7.97820438844606,8.067869759822832,0.08966537137677211
29009,5.518008371278334,5.518008371278334,5.549384318045772,0.03137594676743749
29010,9.532378448665188,9.532378448665186,9.555731477199208,0.023353028534021547
29011,5.604442521618738,5.604442521618738,5.6851259890242485,0.08068346740551036
29012,4.614588726576953,4.614588726576952,4.691740505477541,0.07715177890058911
29013,6.396105921498468,6.396105921498467,6.396105921498468,8.881784197001252e-16
29014,6.990593480119204,6.9905934801192045,7.129290254169959,0.13869677405075453
29015,5.26268973980424,5.26268973980424,5.336072095895449,0.07338235609120858
29016,7.030057582651484,7.030057582651483,7.115731191089757,0.08567360843827387
29017,5.58250230009579,5.582502300095791,5.621098675726755,0.03859637563096463
29018,6.174636416267524,6.174636416267524,6.174636416267524,0.0
29019,7.740493998839986,7.740493998839986,7.812758127583599,0.07226412874361365
29020,3.719903850491744,3.719903850491744,3.7416221218435552,0.021718271351811147
29021,7.111240472600317,7.1112404726003176,7.2821793236671875,0.1709388510668699
29022,5.311072507137449,5.311072507137449,5.356994640045902,0.04592213290845315
29023,10.113400262472286,10.113400262472286,10.252768396218569,0.13936813374628265
29024,4.954904665560765,4.954904665560765,4.954904665560765,0.0
29025,5.9199840371235055,5.919984037123505,5.9804936991063595,0.0605096619828549
