health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
43005,-0.05196324546841026,0.4404,0.4773457420924574,False,not_significant
43006,0.020414322197479174,0.2148,0.31016928104575164,False,not_significant
43007,0.0020561800357392595,0.4724,0.48796141176470587,False,not_significant
43008,-0.003700130740641859,0.452,0.4801496385542169,False,not_significant
43009,0.0085142030465393,0.2902,0.3692689855072464,False,not_significant
43010,0.07468233202271941,0.4046,0.4556594871794872,False,not_significant
43011,0.2626205929705049,0.1503,0.25088098859315583,False,not_significant
43012,0.5540138708614085,0.0151,0.0625367924528302,True,high-high
43013,0.3342108502534894,0.0258,0.08267299270072993,True,high-high
43014,0.4609163819244052,0.246,0.3282492401215805,False,not_significant
43015,1.3741572506238766,0.0022,0.020120833333333334,True,high-high
43016,1.0177239756604595,0.0005,0.009082758620689654,True,high-high
43017,0.673771458087888,0.0058,0.03536388888888889,True,high-high
43018,1.132738695671996,0.0308,0.0922795918367347,True,high-high
43019,0.9636348401188666,0.1034,0.19234152542372882,False,not_significant
43020,0.6734819751843057,0.0492,0.12705176470588236,False,not_significant
43021,0.08210086356470732,0.2828,0.36300935672514617,False,not_significant
43022,0.4290413342689239,0.2066,0.3023246666666667,False,not_significant
43023,0.19533710339522817,0.3109,0.3867091412742382,False,not_significant
43024,0.49143979984624897,0.0266,0.08401007194244603,True,high-high
43025,0.038904586545780294,0.0159,0.06463055555555555,True,high-high
43026,0.11137641860254244,0.0986,0.186575,False,not_significant
43027,0.5066285299239145,0.0313,0.09284256756756756,True,high-high
43028,0.3555871760356675,0.0388,0.10780506329113924,False,not_significant
43029,0.38484330804780265,0.0554,0.13265434782608693,False,not_significant
43030,0.14556732948668252,0.3351,0.400841689373297,False,not_significant
50009,1.9012226045676077,0.0006,0.009082758620689654,True,high-high
50010,0.7738261151892945,0.0119,0.05385670103092784,True,high-high
50011,1.2395189650228084,0.0032,0.024977586206896555,True,high-high
50012,1.9710752549121775,0.0003,0.007981818181818182,True,high-high
50013,0.0883055890348729,0.4288,0.46826666666666666,False,not_significant
50014,-0.3082851019767773,0.0214,0.07576290322580644,True,low-high
50015,1.2367443991050169,0.035,0.1004248366013072,False,not_significant
50016,1.7640121174104437,0.0006,0.009082758620689654,True,high-high
50017,2.48810555629018,0.0007,0.009912903225806452,True,high-high
51001,1.5174261000464537,0.0252,0.08194666666666667,True,high-high
51002,-0.052090958514108304,0.2232,0.3150636655948553,False,not_significant
51003,1.2710321590488114,0.0062,0.036290666666666666,True,high-high
51004,-0.3548577926413473,0.0844,0.16841636363636364,False,not_significant
51005,0.27959578529454254,0.0133,0.05897676767676767,True,high-high
51006,0.6248147905702869,0.0223,0.07708425196850394,True,high-high
51007,-0.28666470237393177,0.1162,0.20906475409836067,False,not_significant
51008,0.5051577773672947,0.1643,0.2642040293040293,False,not_significant
51009,0.6160717683168717,0.0108,0.050980645161290326,True,high-high
51010,0.21936578080563293,0.002,0.019954545454545454,True,high-high
51011,0.22304418259058326,0.3375,0.4026154891304348,False,not_significant
51012,0.3285843810735681,0.1546,0.25660792452830194,False,not_significant
51013,0.313930491607913,0.2,0.2946308724832215,False,not_significant
51014,0.1911367632256018,0.0983,0.186575,False,not_significant
51015,1.2284221203854853,0.0147,0.062050961538461534,True,high-high
51016,0.6617972957783111,0.0534,0.13265434782608693,False,not_significant
52001,0.10263765345065046,0.2734,0.35509644970414195,False,not_significant
52002,-0.06859558908048453,0.1717,0.27342065217391304,False,not_significant
52003,0.21775074291524263,0.2502,0.33076606606606607,False,not_significant
