origin_region,destination_region,admissions
23023,23023,18.0
23023,23001,10.0
23023,23023,
23011,23011,
23011,23001,5.0
23011,23011,8.0
23001,23001,
23001,23001,135.0
23001,23024,
23001,23001,6.0
23001,23001,103.0
23001,23025,
23011,23011,7.0
23011,23011,
23011,23001,14.0
23011,23011,11.0
23024,23024,31.0
23024,23001,127.0
23024,23025,
23024,23024,
23024,35011,
23023,23023,427.0
23023,23001,40.0
23023,26011,
23023,52011,
23011,23011,55.0
23011,23011,
23011,23001,13.0
23011,23011,26.0
23023,23023,11.0
23023,23001,30.0
23023,23023,
23023,35014,
23024,22004,
23024,23023,
23024,23024,424.0
23024,23001,68.0
23024,31016,
23001,15006,
23001,23001,
23001,23001,96.0
23024,22004,
23024,23024,14.0
23024,23001,11.0
23024,23025,
23024,23024,
23011,23011,8.0
23011,23011,
23011,23001,10.0
23011,23011,32.0
23023,23023,
23023,23001,31.0
23023,23023,
23023,23023,
23023,23023,
23023,35011,
23023,23023,17.0
23023,23001,5.0
23023,23023,
23023,23025,
23011,23011,28.0
23011,23011,
23011,23001,6.0
23011,23011,29.0
23001,23001,
23001,23001,187.0
23023,23001,7.0
23011,23011,
23011,23011,15.0
23001,21008,
23001,22004,5.0
23001,23001,45.0
23001,23001,1357.0
23001,23025,
23001,23001,
23023,23023,20.0
23023,23001,28.0
23023,23023,20.0
23023,23023,
23023,23025,
23011,22005,
23011,23011,
23011,23011,
23011,23001,
23011,23011,5.0
23024,23024,
23024,23001,13.0
23024,23025,
23001,23001,
23001,23001,56.0
23001,23024,
23011,23011,7.0
23011,23011,
23011,23001,
23011,23011,30.0
23011,23024,
23011,23011,257.0
23011,23001,17.0
23011,23011,
23011,33005,
23023,23023,12.0
23023,23001,34.0
23023,43010,
23011,23011,5.0
23011,23001,31.0
23011,23011,27.0
23011,23011,
23011,23011,
23011,23011,76.0
23011,23001,
23011,23011,18.0
23023,23023,5.0
23025,23001,6.0
23001,23001,5.0
23001,23001,232.0
23023,23023,19.0
23023,23001,6.0
23011,23001,6.0
23011,23011,50.0
23001,12002,
23001,17006,
23001,21016,
23001,23023,
23001,23024,
23001,23001,
23001,23001,
23001,23001,16646.0
23001,23001,9.0
23001,23011,
23001,23024,
23001,25001,5.0
23001,31016,
23001,31099,
23001,33006,9.0
23001,33005,38.0
23001,35073,
23001,35016,7.0
23025,23001,37.0
23025,23025,
23025,23025,10.0
23025,35011,
23011,22004,
23011,23011,
23011,23001,
23011,23011,9.0
23011,23011,15.0
23001,23001,33.0
23011,23001,16.0
23011,23011,9.0
23011,22005,
23011,23001,5.0
23011,23011,
23011,23011,39.0
23023,23001,7.0
23023,23023,
23011,23001,
23011,23011,
23011,23011,13.0
23001,23001,67.0
23001,23001,
23001,23001,5.0
23011,23001,8.0
23011,23011,
23011,23011,29.0
23011,33005,
23001,23001,
23001,23001,13.0
23011,23001,6.0
23011,23011,9.0
23011,33005,
23001,23001,143.0
23024,23001,11.0
23011,23001,5.0
23011,23011,67.0
23011,23011,15.0
23024,23001,47.0
23024,23025,5.0
23024,31061,
23025,23001,33.0
23025,23025,
23023,23023,
23023,23023,
23023,23001,99.0
23023,23023,232.0
23023,23025,
23023,15003,
23023,23001,134.0
23023,23023,
23023,23023,55.0
23023,23023,
23011,23011,13.0
23011,23001,10.0
23011,23025,
23011,23011,
23011,23011,
23011,23001,
23011,23011,
23011,23011,
23023,23001,22.0
23023,23023,11.0
23023,23023,
23011,23001,
23011,23011,59.0
23011,23011,
23011,23011,27.0
23011,23001,31.0
23011,23011,5.0
23011,23011,7.0
23025,23001,30.0
23025,23025,8.0
23025,23025,13.0
23025,23024,
23011,23011,
23011,23001,6.0
23011,23011,7.0
23011,23011,28.0
23025,23001,12.0
23025,23025,6.0
23001,22004,
23001,23001,
23001,23001,158.0
23001,23001,149.0
23001,23011,
23001,23001,7.0
23001,23001,
23001,23011,
23001,23001,209.0
23001,23001,20.0
23001,23023,
23001,23011,
23001,29006,
23001,35016,
23001,23001,39.0
23011,23011,
23011,23001,104.0
23011,23011,5.0
23011,23011,6.0
23024,23024,21.0
23024,23001,84.0
23024,23025,
23024,23001,
23024,23024,
23024,33006,
23025,23001,21.0
23025,23025,33.0
23025,23025,8.0
23025,32002,
23025,23001,24.0
23025,23025,
23025,23001,43.0
23025,23023,
23025,23025,
23025,23025,23.0
23025,23024,
23025,23001,
23025,23001,61.0
23025,23025,9.0
23023,23001,5.0
23023,23023,23.0
23023,23001,
23011,23011,
23011,23011,
23011,23001,25.0
23011,23011,
23011,23011,20.0
23023,23023,
23023,23001,86.0
23023,23023,
23023,23023,
23023,24007,
23023,26010,
23023,35173,
23023,35016,5.0
23023,23001,32.0
23023,23023,
23023,23023,
23023,23025,
23023,23023,
23023,23001,8.0
23023,23023,11.0
23023,23023,
23023,23023,
23025,23001,117.0
23025,23025,329.0
23025,23024,
23024,23024,7.0
23024,23001,34.0
23024,23024,11.0
23024,23024,
23001,23001,1043.0
23001,23001,237.0
23001,23001,
23001,23001,382.0
23001,23001,6.0
23001,23001,
23011,23001,9.0
23011,23011,22.0
23011,23011,19.0
23011,23011,
23011,23001,5.0
23011,23011,
23011,23011,24.0
23011,23001,12.0
23011,23011,12.0
23011,23011,71.0
23023,23023,7.0
23023,23001,20.0
23023,23023,82.0
23023,23023,
23011,23011,
23011,23011,19.0
23023,23023,6.0
23023,23001,8.0
23023,23023,709.0
23024,23001,10.0
23024,23025,
23024,23024,
23001,23001,20.0
23001,23001,
23023,23023,
23023,23001,28.0
23023,23023,12.0
23023,23023,
23023,23001,30.0
23023,23023,
23023,23023,
23023,23025,
23023,23024,
23023,23024,
23011,23011,7.0
23011,23001,18.0
23011,23011,5.0
23025,23001,122.0
23025,23025,18.0
23025,23025,5.0
23025,23024,
23011,23001,7.0
23011,23011,8.0
23011,23001,14.0
23011,23011,18.0
23011,23001,
23011,23011,
23011,23011,13.0
23001,23001,18.0
23001,23001,
23023,23001,6.0
23023,50011,
23011,23011,28.0
23011,23001,25.0
23011,23011,39.0
23011,23011,6.0
23011,23011,15.0
23011,23001,15.0
23011,23011,24.0
23011,23011,
23001,23001,67.0
23001,23001,
23023,23023,
23023,23001,23.0
23023,23023,25.0
23023,23023,
23001,23001,236.0
23001,23025,
23001,23023,
23001,23001,5.0
23001,23001,352.0
23001,23001,50.0
23001,24007,
23001,51002,6.0
23001,23001,17.0
23001,23001,
23011,23001,
23011,23011,5.0
23011,23011,5.0
23025,23001,18.0
23025,23025,
23025,23025,
23001,23001,52.0
23001,23001,
23001,23001,
23001,23023,
23001,23001,
23001,23001,85.0
23001,23001,
23001,23001,
23001,23001,44.0
23024,23001,61.0
23024,23025,
23024,23024,
23024,23024,16.0
23024,31037,
23024,31007,
23024,23024,6.0
23024,23001,30.0
23024,23025,
23024,23024,
23024,23001,29.0
23024,23024,5.0
23024,23024,
23023,23023,10.0
23023,23001,
23001,23001,62.0
23025,23001,27.0
23025,23023,
23025,23025,6.0
23025,23025,7.0
23001,23001,84.0
23023,23001,25.0
23023,23023,
23023,23025,
23023,23023,5.0
23011,23001,
23011,23011,7.0
23011,23011,10.0
23011,23001,9.0
23011,23011,
23011,23011,
23023,23023,36.0
23023,23001,14.0
23023,23023,
23023,23001,17.0
23023,23023,
23023,23023,
23023,23011,
23025,23001,35.0
23025,23025,5.0
23011,23011,11.0
23011,23001,
23011,23011,6.0
23011,23024,
23024,23001,124.0
23024,23025,10.0
23024,23024,56.0
23024,23024,5.0
23023,23001,13.0
23023,23023,
23024,23024,
23024,23001,82.0
23024,23025,18.0
23024,23024,216.0
23025,23001,16.0
23025,23025,15.0
23025,23025,14.0
23001,23001,116.0
23001,23025,
23001,23001,7.0
23001,23001,
23011,23011,
23011,23001,7.0
23011,23011,
23011,23011,
23011,23011,40.0
23025,23001,135.0
23025,23025,33.0
23025,23024,
23025,23025,6.0
23023,23001,8.0
23023,23023,
23023,23001,9.0
23023,23023,
23023,23023,
23023,23023,
23011,23001,8.0
23011,23011,
23011,23011,37.0
23023,23023,
23023,23001,10.0
23023,23023,
23023,23023,9.0
23011,23001,16.0
23011,23011,59.0
23011,23011,49.0
23011,23011,5.0
23011,23001,25.0
23011,23011,
23011,23011,14.0
23001,23001,170.0
23001,23001,65.0
23001,29020,
23025,23001,10.0
23025,23025,10.0
23001,23001,40.0
23024,23001,60.0
23024,23025,5.0
23024,23024,
23024,23024,47.0
23011,23001,
23011,23011,11.0
23011,23001,12.0
23011,23011,707.0
23024,23001,46.0
23024,23025,
23024,23024,
23024,23024,8.0
23025,23001,25.0
23025,23025,15.0
23025,23011,
23025,23025,24.0
23011,23011,22.0
23011,23001,7.0
23011,23025,
23011,23011,
23011,23011,
23023,23001,
23024,23001,60.0
23024,23025,
23024,23024,
23024,23024,552.0
23001,23001,69.0
23011,23011,6.0
23011,23001,61.0
23011,23011,47.0
23011,23011,10.0
23001,23001,87.0
23001,23001,9.0
23001,23001,43.0
23001,23001,
23011,23011,
23011,23001,13.0
23011,23011,40.0
23011,23011,42.0
23023,12002,
23023,23001,8.0
23023,23023,
23023,23023,
23023,42009,
23001,23001,17.0
23001,23001,42.0
23011,23001,
23011,23011,21.0
23011,23001,
23011,23011,
23011,23011,16.0
23011,23011,7.0
23023,23001,16.0
23023,23023,
23023,23023,60.0
23023,31007,
23011,22005,
23011,23001,65.0
23011,23011,35.0
24004,24004,10.0
24004,24007,16.0
24008,24008,
24008,24002,68.0
24008,24007,12.0
24003,24003,
24003,24004,
24003,24002,
24003,24007,13.0
24006,24002,
24006,24002,5.0
24006,24007,12.0
24006,24002,
24006,24007,
24006,33005,
24008,24002,11.0
24008,24007,7.0
24008,24002,7.0
24008,24007,
24006,24002,8.0
24006,24007,
24006,24006,
24002,24002,6.0
24002,24002,25.0
24002,24002,20.0
24002,24002,44.0
24002,24007,7.0
24001,24007,14.0
24002,24002,11.0
24002,24007,9.0
24001,24007,7.0
24002,24002,46.0
24002,24007,5.0
24005,24007,6.0
24003,24007,53.0
24004,24007,15.0
24005,24004,
24005,24007,40.0
24001,24007,34.0
24003,24002,
24003,24007,10.0
24003,24007,23.0
24004,24004,21.0
24004,24004,
24004,24002,
24004,24007,33.0
24005,24004,
24005,24007,10.0
24001,24007,74.0
24002,24002,28.0
24002,24007,6.0
24004,24004,
24004,24007,14.0
24008,24008,
24008,24002,
24003,24003,68.0
24003,24007,266.0
24004,24004,
24004,24007,32.0
24005,24002,
24005,24007,
24006,24002,
24006,24006,
24004,24004,6.0
24004,24007,24.0
24004,24004,83.0
24004,24007,72.0
24006,24002,
24006,35011,
24007,24007,765.0
24007,33005,
24006,24002,
24006,24006,
24004,24004,
24004,24004,
24004,24007,6.0
24001,24007,53.0
24007,24007,311.0
24002,24002,
24002,24002,7.0
24008,24002,5.0
24008,24007,
24004,24004,11.0
24004,24007,11.0
24006,24002,
24006,24006,
24006,24002,14.0
24003,24007,8.0
24001,24007,76.0
24002,24002,27.0
24002,24002,6.0
24003,24003,10.0
24003,24007,76.0
24003,24007,31.0
24008,24002,11.0
24008,24007,7.0
24008,24002,
24008,24007,11.0
24006,24002,6.0
24006,24007,
24005,24004,
24005,24007,30.0
24003,24007,9.0
24002,24002,
24002,24002,7.0
24005,24007,28.0
24005,24007,11.0
24003,24007,5.0
24004,24004,
24004,24007,
24004,25001,
24004,24004,
24004,24004,
24004,24007,8.0
24003,24003,
24003,24007,87.0
24006,24002,6.0
24006,24002,
24006,24006,
24004,24004,
24004,24007,
24001,24007,47.0
24001,24001,
24001,24007,11.0
24001,24007,5.0
24001,24001,
24005,24007,10.0
24005,24005,
24004,24004,17.0
24004,24004,
24004,24007,31.0
24001,24007,60.0
24001,24001,
24003,24007,10.0
24005,24004,
24005,24007,21.0
24006,24002,13.0
24006,24007,
24006,24006,
24007,24007,231.0
24007,24007,
24003,24003,
24003,24007,85.0
24006,24002,
24006,24006,
24006,24002,5.0
24006,24002,
24006,24006,
24003,24007,23.0
24002,24002,
24001,24007,20.0
24001,24001,
24001,24007,98.0
24001,24007,5.0
24002,13001,
24002,23001,
24002,24002,1224.0
24002,24007,5.0
24002,25001,
24002,25010,
24002,29021,
24007,23025,
24007,24003,
24007,24007,4400.0
24007,24007,13.0
24007,25001,
24007,26010,
24007,35073,
24007,41009,
24007,43017,
24007,52014,
24007,53001,
24001,24007,108.0
24001,24007,156.0
24001,24001,14.0
24001,33005,
24006,24002,25.0
24006,24007,37.0
24006,24006,
24008,24002,11.0
24003,24007,5.0
24004,24004,
24004,24007,13.0
24004,24004,
24004,29011,
24003,24007,53.0
24001,24007,5.0
24001,24007,7.0
24006,24002,45.0
24006,24006,
24006,24006,
24005,21016,15.0
24005,24007,14.0
24006,23001,
24006,24002,17.0
24006,24006,5.0
24003,24007,10.0
24003,24007,
24003,24007,9.0
24001,24007,45.0
24008,24002,6.0
24008,24007,
24008,24008,
24003,24002,
24003,24007,52.0
24006,24002,19.0
24006,24006,
24008,24002,
24005,24007,13.0
24005,29020,
24003,24003,
24003,24007,19.0
24003,24003,
24006,24002,
24006,24002,
24006,24006,
24006,24002,
24003,24007,13.0
24006,24002,5.0
24002,24002,21.0
24005,24007,9.0
24005,24004,
24005,24007,
24005,24007,71.0
24004,24004,
24004,24007,5.0
24004,24004,
24004,24007,
24001,24007,51.0
24001,24001,7.0
24003,24007,
24005,24004,
24006,24002,9.0
24007,24007,347.0
24007,24007,203.0
24004,24004,
24004,24007,5.0
24001,24007,210.0
24005,24004,
24005,24007,33.0
24004,24007,
24006,24002,53.0
24006,24007,11.0
24006,24006,
24003,24007,21.0
24003,24003,
24005,24007,25.0
24005,24005,
24005,24004,
24005,24007,9.0
24005,24005,
24008,24002,6.0
24008,24007,6.0
24005,24004,
24005,24007,38.0
24004,24004,21.0
24004,24007,34.0
24005,24004,
24005,24007,9.0
24001,24007,5.0
24001,24007,8.0
24002,24002,55.0
24002,24007,
24004,24004,
24004,24004,
24004,24002,
24004,24007,
24001,24007,14.0
24006,24007,
24006,24006,
24006,24002,
24005,24004,
24005,24007,8.0
24006,24002,
24003,24007,45.0
24005,24004,
24005,24007,46.0
24005,24005,5.0
24005,51014,
24006,24002,14.0
24004,24004,
24004,24007,7.0
24001,24007,21.0
24001,25001,
24003,24007,120.0
24003,24003,62.0
24008,24002,5.0
24006,24002,31.0
24002,24002,28.0
24001,24007,8.0
24006,23001,7.0
24001,24007,52.0
24001,24001,
24006,24007,
24001,24007,42.0
25011,25011,
25011,25016,40.0
25011,25001,5.0
25007,25016,
25007,25007,10.0
25003,25016,57.0
25003,25001,47.0
25003,25016,216.0
25003,25001,
25003,31044,
25002,25016,
25002,25001,47.0
25015,25016,28.0
25003,25016,19.0
25001,25001,46.0
25001,25001,
25009,25009,
25009,25001,12.0
25009,25010,
25005,25016,17.0
25010,25016,
25010,25001,
25010,25010,6.0
25002,25001,42.0
25003,25016,114.0
25002,25016,
25002,25001,25.0
25002,35011,
25003,25016,61.0
25006,25016,5.0
25006,25001,
25003,25016,33.0
25003,25016,
25015,25016,108.0
25015,25001,
25016,25016,23.0
25014,25001,38.0
25002,25001,22.0
25002,33005,
25004,25016,28.0
25015,25016,50.0
25015,25001,
25004,25016,20.0
25015,25016,27.0
25001,24007,
25001,25001,
25001,25001,235.0
25001,25001,
25002,25016,7.0
25002,25001,31.0
25008,25016,
25008,25001,11.0
25008,25007,
25009,25009,
25007,25016,
25007,25001,
25007,25007,15.0
25016,25016,17.0
25009,25001,5.0
25008,25001,6.0
25009,25001,9.0
25009,25007,
25015,25016,64.0
25015,25001,
25007,25016,
25007,25001,
25007,25007,13.0
25002,25001,14.0
25008,25016,9.0
25008,25001,14.0
25008,25007,
25008,25016,
25008,25001,
25001,25001,
25001,25001,39.0
25015,25016,24.0
25001,25001,
25001,25001,107.0
25001,25001,
25001,31084,
25001,35016,
25009,23023,
25006,25001,
25002,25016,7.0
25002,25001,32.0
25006,25016,30.0
25002,25001,20.0
25009,25009,12.0
25009,25016,7.0
25009,25001,29.0
25009,25007,
25009,25010,
25009,52001,
25013,25016,
25012,25001,14.0
25005,25016,9.0
25005,25005,
25005,35011,
25016,24007,
25016,25016,3949.0
25016,25001,19.0
25016,26010,
25014,25001,7.0
25014,25014,
25005,25016,5.0
25002,25016,17.0
25002,25001,
25006,25001,
25006,25007,
25008,25016,
25008,25008,
25008,25001,28.0
25008,25007,
25008,25010,
25015,25016,21.0
25007,25001,20.0
25007,25007,12.0
25007,31072,
25006,25016,45.0
25006,25001,
25006,26010,
25001,25001,177.0
25005,25016,
25007,25016,47.0
25007,25001,
25007,25007,8.0
25001,25001,49.0
25001,25001,
25004,25016,31.0
25004,25016,62.0
25004,25004,
25004,25001,
25002,25001,16.0
25002,31097,
25002,31084,
25014,25001,37.0
25014,25014,
25014,25001,17.0
25007,25007,
25004,25016,13.0
25006,25016,19.0
25006,25001,6.0
25006,35011,
25006,25016,
25006,25001,
25007,25001,5.0
25007,25007,
25002,25016,
25002,25001,17.0
25002,25001,25.0
25006,25001,
25006,25007,
25003,25016,150.0
25003,25001,
25003,42006,
25016,25016,55.0
25016,33005,
25004,25016,6.0
25015,25016,77.0
25002,24007,
25002,25016,
25002,25002,
25002,25001,75.0
25012,25001,44.0
25005,25016,
25007,25007,
25007,25001,
25007,25007,
25011,25016,19.0
25011,25001,
25011,25007,
25012,25016,57.0
25012,25001,6.0
25012,25016,
25012,25001,59.0
25007,25016,13.0
25007,25001,6.0
25007,25007,20.0
25014,25001,38.0
25014,25014,
25012,25016,41.0
25012,25001,
25012,33006,
25014,25001,35.0
25014,25014,
25008,25001,8.0
25001,23001,
25001,24007,
25001,25016,11.0
25001,25001,2029.0
25001,25001,
25001,26010,
25001,29020,
25001,33005,
25001,35011,
25001,35016,6.0
25001,42003,
25001,43001,
25012,25016,18.0
25016,25016,11.0
25016,25001,36.0
25006,25016,24.0
25012,25016,
25012,25001,32.0
25011,25016,
25011,25001,
25011,25007,
25013,25016,
25002,25001,30.0
25003,25016,272.0
25003,25001,
25010,25001,
25010,25010,5.0
25016,25016,30.0
25016,25001,
25002,25001,10.0
25001,25001,13.0
25006,25016,5.0
25006,25001,11.0
25006,25016,20.0
25006,25001,5.0
25006,33001,
25014,25001,118.0
25014,25014,10.0
25011,25001,5.0
25011,25007,
25014,25001,28.0
25014,25014,
25001,25001,31.0
25010,25010,
25010,35073,
25016,25016,66.0
25014,24007,
25014,25001,33.0
25003,25016,9.0
25006,25016,18.0
25006,25001,
25012,25016,7.0
25012,25001,21.0
25003,25016,62.0
25009,25001,10.0
25005,25016,110.0
25005,25001,15.0
25005,25005,12.0
25002,25001,13.0
25015,25016,22.0
25015,25001,
25010,25010,
25004,25016,59.0
25004,25001,13.0
25004,52001,
25007,25001,
25007,25007,19.0
25004,25016,9.0
25004,25001,5.0
25007,25016,
25007,25001,11.0
25007,25007,11.0
25016,25016,6.0
25005,25016,25.0
25005,25005,
25005,25016,
25006,25016,114.0
25006,25001,86.0
25006,25006,
25006,25007,7.0
25006,29020,
25013,25016,11.0
25013,25001,10.0
25013,25007,
25007,25016,
25007,25001,
25007,25007,8.0
25004,25016,29.0
25004,25001,
25012,25001,77.0
25012,25012,15.0
25007,25016,7.0
25007,25001,11.0
25007,25007,61.0
25004,25016,37.0
25004,25001,10.0
25012,25001,26.0
25002,25016,
25002,25001,
25002,25016,
25002,25002,
25002,25001,10.0
25002,33005,
25002,25001,15.0
25001,25001,43.0
25016,25016,66.0
25016,25001,6.0
25013,25016,43.0
25013,25001,8.0
25013,25007,
25013,25013,
25005,25016,5.0
25005,31075,
25011,25016,
25011,25001,28.0
25011,25007,
25011,25011,
25011,25001,
25011,35011,
25016,25016,83.0
25015,25016,229.0
25015,25001,
25003,25016,99.0
25003,25001,
25014,25001,16.0
25014,25014,
25002,25016,
25002,25001,7.0
25012,25016,12.0
25012,25001,
25001,25001,13.0
25015,25016,13.0
25008,25001,6.0
25008,25010,
25014,25016,
25014,25001,45.0
25014,25014,
25014,25001,
25014,35011,
25006,25016,
25006,25001,
25012,25016,
25012,25001,48.0
25015,25016,29.0
25010,25016,
25010,25010,
25010,26010,
25009,25009,
25009,25007,
25007,25016,8.0
25007,25001,
25007,25007,
25006,24007,5.0
25006,25016,9.0
25006,25001,8.0
25006,25007,
25007,25016,
25007,25001,
25007,25007,
25007,25007,19.0
25009,25010,
25001,24007,
25001,25016,
25001,25001,306.0
25001,25001,5.0
25006,25016,
25006,25001,
25016,25016,29.0
25008,25016,27.0
25008,25001,
25008,25006,
25013,25016,
25015,25016,
25013,25001,
25010,25001,
25010,25010,
25005,25016,65.0
25005,25016,7.0
25010,25001,6.0
25010,25010,7.0
25007,25007,
25006,25016,11.0
25006,25007,
25012,25001,44.0
25009,25009,
25009,25016,
25009,25001,11.0
25009,25007,
25009,25009,
25006,25016,7.0
25006,25016,
25006,25001,5.0
25006,25007,
25005,25016,17.0
25006,25016,28.0
25006,25001,11.0
25006,25007,
25012,25001,27.0
25003,25016,59.0
25003,33005,
25005,25016,7.0
25001,25001,95.0
25004,25016,20.0
25005,25016,
25002,25001,8.0
25007,25007,
25016,25016,92.0
25016,25001,10.0
25002,25001,
25002,25001,12.0
25001,25001,11.0
25002,25016,162.0
25002,25001,21.0
25016,25016,18.0
25016,25001,19.0
25016,25016,
25016,43017,
25004,25016,
25004,25001,
25010,24007,
25010,25001,11.0
25010,25010,69.0
25010,29006,
25005,25016,17.0
25005,25005,
25002,25001,13.0
25016,25016,48.0
25016,25016,
25016,33005,
25011,25001,23.0
25011,25007,
25011,25011,17.0
25006,25016,6.0
25006,25001,12.0
25006,25007,
25016,25016,14.0
25009,25016,5.0
25009,25001,18.0
25015,25016,22.0
25015,26010,
25006,25016,12.0
25006,25001,
25010,25001,
25010,25010,
25005,25016,
26010,26005,
26010,26010,
26010,26010,192.0
26010,26010,19.0
26010,33001,
26001,26001,124.0
26001,26010,10.0
26001,26012,60.0
26001,26010,12.0
26009,26009,
26009,26010,7.0
26009,29016,69.0
26003,26003,
26003,26003,
26003,26003,
26003,26010,9.0
26003,26010,
26008,26008,
26008,26010,17.0
26004,26004,
26004,26003,
26004,26004,
26004,26010,8.0
26003,26010,5.0
26005,26005,9.0
26005,26010,70.0
26005,35011,
26003,26003,
26003,26010,16.0
26008,26010,30.0
26004,17005,
26004,26003,
26004,26004,
26004,26010,
26010,26010,12.0
26010,26010,
26007,26007,299.0
26007,26010,
26007,26011,
26007,26012,47.0
26007,29016,28.0
26002,24007,
26002,25016,
26002,26002,245.0
26002,26003,
26002,26010,19.0
26002,26012,40.0
26003,26003,
26003,26010,
26008,26008,
26008,26010,44.0
26008,26010,
26011,26012,
26011,26011,21.0
26011,26012,28.0
26011,29017,
26011,29016,12.0
26003,26002,
26003,26003,
26003,26010,48.0
26003,26010,7.0
26012,26012,6.0
26012,26003,
26012,26012,33.0
26003,26002,
26003,26003,47.0
26003,26003,
26003,26010,44.0
26003,26010,
26007,26007,33.0
26007,26010,
26007,26011,
26007,26012,15.0
26007,29016,34.0
26004,26004,
26004,26004,
26004,26004,
26004,26010,11.0
26004,26010,
26006,26006,
26006,26010,38.0
26006,31098,
26003,26003,
26003,26010,36.0
26003,26010,
26004,26003,
26004,26004,9.0
26004,26004,
