release_id,method_version,geography_version,health_region_code,health_region_name,uf,municipality_count,population,area_km2,population_density,suicide_asmr,suicide_percentile,psychiatric_admission_rate,psychiatric_admission_percentile,caps_count,caps_rate,caps_percentile,mental_health_beds_sus_count,mental_health_beds_sus_rate,beds_percentile,psychiatrist_fte,psychiatrist_fte_rate,psychiatrist_fte_percentile,need_score,capacity_score,mismatch_score,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster,data_quality_flags
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25008,8ª Região,PB,10,117595,2976.1670394684916,39.512231148491274,13.351585598486194,0.91552511415525117,37.773252561054925,0.17808219178082191,7,5.9526340405629492,0.97945205479452058,0,0,0.31278538812785389,4.75,4.0392873846677153,0.71689497716894979,0.54680365296803657,0.66971080669710803,-0.12290715372907146,0.16233493615644334,0.2359,0.33954131147540983,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25009,9ª Região,PB,15,179110,3543.5442373895617,50.545439255457339,11.527596369821019,0.81278538812785384,26.506334453941513,0.1118721461187214,8,4.4665289486907485,0.93150684931506844,0,0,0.31278538812785389,7.6500000000000004,4.271118307185529,0.74657534246575341,0.46232876712328763,0.66362252663622534,-0.20129375951293771,0.36754198506532709,0.1847,0.29484836363636369,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25010,10ª Região,PB,9,117220,2262.2381643510193,51.815941330663357,9.2104854685425952,0.55251141552511418,38.71665670282119,0.184931506849315,5,4.2654837058522439,0.91552511415525117,0,0,0.31278538812785389,4.5500000000000007,3.8815901723255424,0.69634703196347036,0.36872146118721461,0.64155251141552516,-0.27283105022831056,0.55301759892549218,0.1338,0.24073032786885246,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25011,11ª Região,PB,7,79744,2153.7891628275952,37.024979685248461,11.616787349652576,0.81963470319634701,66.700294731927343,0.38584474885844749,7,8.7780898876404496,0.99771689497716898,0,0,0.31278538812785389,2.6499999999999999,3.3231340288924556,0.5821917808219178,0.60273972602739723,0.63089802130898021,-0.028158295281582979,0.092517926018106128,0.052999999999999999,0.13849404761904763,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25012,12ª Região,PB,14,179368,2564.010661694263,69.956027359681912,3.0229790838775217,0.0068493150684931503,104.15133431087774,0.58904109589041098,4,2.2300521832210873,0.5730593607305936,0,0,0.31278538812785389,6.9499999999999993,3.8747156683466386,0.69406392694063923,0.29794520547945208,0.52663622526636222,-0.22869101978691014,0.42990294855058447,0.12809999999999999,0.23431624999999998,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25013,13ª Região,PB,6,60343,2392.3162059385177,25.223672293072621,7.3183157949315678,0.32420091324200911,46.971966025453277,0.23744292237442921,3,4.9715791392539321,0.95662100456621002,0,0,0.31278538812785389,1.5,2.4857895696269661,0.37671232876712329,0.28082191780821919,0.5487062404870624,-0.26788432267884321,0.51566608319188412,0.1479,0.25462000000000001,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25014,14ª Região,PB,11,158867,2066.9001868767991,76.862444064150409,7.0070192057626146,0.29223744292237441,93.993101540008325,0.55251141552511418,7,4.4062014137611962,0.9269406392694064,0,0,0.31278538812785389,3.6500000000000008,2.2975193086040528,0.32648401826484019,0.4223744292237443,0.52207001522070018,-0.099695585996955882,0.29942451649744889,0.10489999999999999,0.21403778801843321,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25015,15ª Região,PB,14,158115,4361.1970057055596,36.254954727600058,6.880195483860656,0.27853881278538811,154.48286384528825,0.73515981735159819,8,5.0596085127913231,0.96118721461187218,0,0,0.31278538812785389,4.3500000000000005,2.7511621288302823,0.4360730593607306,0.50684931506849318,0.5700152207001522,-0.063165905631659025,0.25593184403775165,0.0092999999999999992,0.045829670329670329,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,25016,16ª Região,PB,15,580383,5115.6607579179117,113.45220636487582,9.0013347131681058,0.5365296803652968,266.51179857902753,0.93378995433789957,15,2.5845002351895214,0.68949771689497719,20,3.4460003135860284,0.84703196347031962,21.724999999999991,3.7432178406328229,0.66894977168949776,0.73515981735159819,0.73515981735159819,0,1.2453243407193033e-17,0.1512,0.25628108108108111,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26001,Afogados da Ingazeira,PE,12,192994,4486.5172804792328,43.016439686906793,5.0602727236922913,0.1095890410958904,126.30457049525234,0.68264840182648401,8,4.1452065867332664,0.91095890410958902,4,2.0726032933666332,0.76255707762557079,9.0999999999999996,4.7151724924090903,0.82876712328767121,0.39611872146118721,0.83409436834094375,-0.43797564687975654,1.0113771390903772,0.081799999999999998,0.18321530612244896,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26002,Arcoverde,PE,13,436601,14274.269255597799,30.586574498640797,5.3555676606304718,0.12100456621004566,83.439489467109013,0.48858447488584472,13,2.9775470051603179,0.78538812785388123,16,3.6646732371203914,0.86073059360730597,7.2999999999999998,1.6720071644361785,0.14611872146118721,0.3047945205479452,0.5974124809741248,-0.2926179604261796,1.2269074983314767,0.0025000000000000001,0.019954545454545454,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26003,Caruaru,PE,32,1407562,11874.899111406041,118.53254388056342,6.1309211286491694,0.19634703196347031,21.360537503596845,0.086757990867579904,26,1.8471655245026508,0.42922374429223742,7,0.49731379505840589,0.65981735159817356,38.724999999999994,2.7512109590909666,0.43835616438356162,0.14155251141552511,0.5091324200913242,-0.36757990867579909,1.858897488281823,0.00059999999999999995,0.0087799999999999996,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26004,Garanhuns,PE,21,563506,7529.861140935197,74.836174194045427,6.1796391039633933,0.20319634703196346,22.797814259557864,0.095890410958904104,19,3.3717475945242823,0.84931506849315064,6,1.0647623982708261,0.69406392694063923,17.049999999999997,3.0256998150862628,0.50228310502283102,0.1495433789954338,0.68188736681887363,-0.53234398782343983,2.4178325894876243,0.0011999999999999999,0.011972727272727272,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26005,Goiana,PE,10,314791,2016.7056266701311,156.09169520678378,6.0401544099906879,0.18949771689497716,52.15601100671681,0.28082191780821919,7,2.2236976279499734,0.56621004566210043,8,2.5413687176571123,0.78995433789954339,9.5999999999999979,3.049642461188534,0.5182648401826484,0.23515981735159819,0.62480974124809741,-0.38964992389649922,1.3579546558363349,0.0298,0.097628358208955227,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26006,Limoeiro,PE,20,592324,3386.317570432208,174.91684925593069,6.8527266554809918,0.26940639269406391,37.591932816237914,0.1757990867579908,14,2.3635712886865972,0.62785388127853881,0,0,0.31278538812785389,16.574999999999999,2.7982995792843104,0.4497716894977169,0.22260273972602734,0.4634703196347032,-0.24086757990867586,1.2000981993580577,0.0074000000000000003,0.037340229885057474,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26007,Ouricuri,PE,11,354492,14566.437129500027,24.336218723113895,10.695704934346892,0.72146118721461183,98.474308486806393,0.57534246575342463,6,1.6925628787109439,0.37899543378995432,6,1.6925628787109439,0.73515981735159819,7.8499999999999996,2.2144364329801518,0.30365296803652969,0.64840182648401823,0.47260273972602729,0.17579908675799094,0.12356871845338815,0.36599999999999999,0.41951436031331596,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26008,Palmares,PE,22,522560,4993.8660617913029,104.64037151460114,3.9541670291475661,0.034246575342465752,38.21577193332643,0.18264840182648401,13,2.4877526025719532,0.66438356164383561,0,0,0.31278538812785389,16.850000000000001,3.2245101041028783,0.55936073059360736,0.10844748858447488,0.5121765601217656,-0.40372907153729071,2.5827949625896984,0.00069999999999999999,0.0093121212121212125,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26009,Petrolina,PE,7,564661,15070.422704059716,37.468159393292261,8.1252549584283571,0.42009132420091322,53.469563962591664,0.29223744292237441,9,1.593876679990295,0.31963470319634701,0,0,0.31278538812785389,16.975000000000005,3.006228515870585,0.4954337899543379,0.35616438356164382,0.37595129375951292,-0.019786910197869101,-0.043729866013022242,0.1195,0.22612284482758618,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26010,Recife,PE,20,4193340,3925.5872367617408,1068.2070597567797,4.7653950248541701,0.075342465753424653,75.855335743401781,0.4452054794520548,47,1.1208249271463795,0.14155251141552511,60,1.4308403325272931,0.71461187214611877,263.87499999999972,6.2927165457606522,0.94292237442922378,0.26027397260273971,0.59969558599695594,-0.33942161339421623,2.0440079816460042,0.002,0.017559999999999999,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26011,Salgueiro,PE,7,147246,7037.0563721093931,20.924374086811852,11.936967387117727,0.84474885844748859,199.30131044016537,0.85159817351598177,2,1.3582711924262798,0.2077625570776255,10,6.7913559621313997,0.95662100456621002,4.7000000000000002,3.1919373022017576,0.55251141552511418,0.84817351598173518,0.57229832572298323,0.27587519025875196,-0.060969524729694538,0.4531,0.47247244655581949,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,26012,Serra Talhada,PE,10,248952,12720.994637459253,19.570167828458644,7.9035244588451823,0.3904109589041096,231.16658391495008,0.90410958904109584,6,2.4101031524149232,0.64383561643835618,8,3.2134708698865646,0.82191780821917804,11.975,4.8101642083614511,0.84246575342465757,0.64726027397260277,0.76940639269406397,-0.12214611872146119,0.18300774052481417,0.16830000000000001,0.27671797752808991,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27001,1ª Região de Saúde,AL,12,1293007,2371.4294620341652,545.24371089278964,4.9578616579436554,0.1050228310502283,259.22314928792008,0.92237442922374424,13,1.0054083233888138,0.1118721461187214,6,0.46403461079483721,0.65525114155251141,91.399999999999977,7.0687939044413515,0.96803652968036524,0.51369863013698625,0.57838660578386603,-0.064687975646879781,0.3650209742131596,0.0033,0.023321874999999999,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27002,2ª Região de Saúde,AL,9,161020,2274.0126896677652,70.808751741629521,2.8524926305126277,0.0045662100456621002,104.78924108566623,0.59360730593607303,6,3.7262451869333009,0.87899543378995437,0,0,0.31278538812785389,3.9250000000000007,2.4375853931188676,0.36301369863013699,0.29908675799086759,0.51826484018264851,-0.21917808219178092,1.0939433027199377,0.016899999999999998,0.066241964285714286,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27003,3ª Região de Saúde,AL,11,197962,2765.0317181591436,71.59483874991345,5.2095079930097361,0.11187214611872145,156.976433495431,0.74429223744292239,7,3.5360321677897781,0.86529680365296802,9,4.5463270728725718,0.90410958904109584,8.0500000000000007,4.0664369929582449,0.72374429223744297,0.42808219178082191,0.83105022831050235,-0.40296803652968044,2.1273689095488213,0.0023999999999999998,0.019879245283018866,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27004,4ª Região de Saúde,AL,9,124636,2161.3711183780288,57.665247277631515,7.125281074551622,0.30365296803652969,175.77619065240719,0.78995433789954339,5,4.011682018036522,0.90182648401826482,8,6.4186912288584352,0.95205479452054798,5.1999999999999993,4.1721492987579829,0.73515981735159819,0.54680365296803657,0.86301369863013699,-0.31621004566210043,1.4630088416913327,0.0063,0.032669767441860467,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27005,5ª Região de Saúde,AL,7,191964,1783.1035103371396,107.65723856586682,4.8876585124210763,0.086757990867579904,234.77643036853721,0.908675799086758,7,3.6465170552811981,0.87442922374429222,8,4.1674480631785125,0.88127853881278539,9.5999999999999979,5.0009376758142139,0.86301369863013699,0.49771689497716898,0.87290715372907146,-0.37519025875190248,0.84194223688267278,0.10829999999999999,0.21709452054794517,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27006,6ª Região de Saúde,AL,8,190785,3220.0407379261533,59.249250406339229,4.6256199658109827,0.066210045662100453,98.977177845811298,0.57762557077625576,5,2.6207511072673428,0.70547945205479456,0,0,0.31278538812785389,6.3500000000000005,3.3283539062295255,0.58675799086757996,0.32191780821917809,0.53500761035007616,-0.21308980213089806,0.85316696565233319,0.045499999999999999,0.12739079754601229,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27007,7ª Região de Saúde,AL,17,525382,4777.6541715763351,109.96651936962108,5.4405790278597301,0.13698630136986301,141.66026852476764,0.71917808219178081,12,2.2840523657072378,0.59360730593607303,0,0,0.31278538812785389,18.949999999999996,3.6068993608460129,0.64155251141552516,0.42808219178082191,0.51598173515981738,-0.087899543378995471,0.20230785532833773,0.085000000000000006,0.18751256281407039,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27008,8ª Região de Saúde,AL,8,154085,1950.4246277959892,79.000745685886102,7.1362971833874207,0.30821917808219179,163.7488550541797,0.76027397260273977,4,2.5959697569523312,0.69406392694063923,0,0,0.31278538812785389,4.6749999999999998,3.0340396534380374,0.5091324200913242,0.53424657534246578,0.50532724505327253,0.028919330289193246,-0.13864178822353398,0.0054000000000000003,0.03073,True,high-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27009,9ª Região de Saúde,AL,14,228962,4277.7417536134653,53.524035153967105,8.5507474130156016,0.4680365296803653,70.989046157426941,0.40639269406392692,7,3.0572758798403226,0.80136986301369861,0,0,0.31278538812785389,6.3750000000000009,2.7843048191402944,0.44748858447488582,0.43721461187214611,0.52054794520547942,-0.083333333333333315,0.25918205919677612,0.033000000000000002,0.10347857142857143,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,27010,10ª Região de Saúde,AL,7,152301,3504.7027249802018,43.45618215047336,6.6320035619012971,0.24885844748858446,48.524165908931941,0.24885844748858441,5,3.2829725346517753,0.83789954337899542,0,0,0.31278538812785389,4.1500000000000012,2.724867203760974,0.4269406392694064,0.24885844748858443,0.52587519025875185,-0.27701674277016741,0.73973337844986953,0.071900000000000006,0.17248142076502734,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28001,Aracaju,SE,8,850972,1927.8426328110552,441.41154755933979,5.3841039029698248,0.13242009132420091,73.6230116179552,0.42465753424657532,11,1.2926394757994388,0.184931506849315,14,1.6451775146538312,0.72831050228310501,49.45000000000001,5.8110020071165689,0.9178082191780822,0.27853881278538811,0.61035007610350078,-0.33181126331811267,1.0815329379228869,0.054800000000000001,0.14151294117647059,False,not_significant,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28002,Estância,SE,10,237165,2993.370781538797,79.230077831547817,5.6245008000664534,0.15296803652968036,67.958915746389678,0.39269406392694062,5,2.1082368814960049,0.53196347031963476,15,6.3247106444880146,0.94977168949771684,7.3499999999999996,3.0991082157991268,0.53424657534246578,0.2728310502283105,0.67199391171993916,-0.39916286149162866,2.0140179254159767,0.0161,0.064843119266055044,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28003,Itabaiana,SE,14,260329,3266.3343524146553,79.700658876991696,9.425730334373414,0.5821917808219178,39.528134503812467,0.1894977168949771,5,1.9206465664601331,0.44748858447488582,0,0,0.31278538812785389,8.5,3.2650991629822261,0.5730593607305936,0.38584474885844744,0.44444444444444442,-0.05859969558599698,0.11450062645319116,0.122,0.22986266094420602,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28004,Lagarto,SE,6,264021,3918.8463462064601,67.372123496390415,6.5028840485018833,0.24429223744292236,55.972039307061088,0.30365296803652969,7,2.6513042523132628,0.71232876712328763,0,0,0.31278538812785389,9.7499999999999982,3.6928880657220442,0.65525114155251141,0.27397260273972601,0.56012176560121762,-0.28614916286149161,1.2127882203305664,0.0111,0.050236082474226812,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28005,Nossa Senhora da Glória,SE,9,176255,5668.2493737939822,31.095138618085464,8.3524164289985521,0.4497716894977169,51.157218112317665,0.27397260273972601,3,1.7020793736347906,0.38356164383561642,0,0,0.31278538812785389,3.1000000000000001,1.7588153527559502,0.16438356164383561,0.36187214611872143,0.28691019786910199,0.074961948249619437,-0.12904810279613416,0.13539999999999999,0.242614693877551,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28006,Nossa Senhora do Socorro,SE,12,351163,2556.3751561327663,137.36755309859623,5.8183577613488007,0.17123287671232876,81.437583636016058,0.47031963470319632,7,1.993376295338632,0.48401826484018262,0,0,0.31278538812785389,6.7500000000000036,1.9221842847908248,0.21004566210045661,0.32077625570776253,0.33561643835616428,-0.014840182648401756,0.035150467374002743,0.12559999999999999,0.23265147679324893,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,28007,Propriá,SE,16,151172,2498.1366210401629,60.513904134296581,6.7674946152163464,0.26255707762557079,72.124687752876198,0.4178082191780822,6,3.9689889662106741,0.8995433789954338,0,0,0.31278538812785389,4.6000000000000005,3.0428915407615178,0.51598173515981738,0.34018264840182649,0.576103500761035,-0.23592085235920851,0.24411446312401439,0.31019999999999998,0.38797094017094014,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29001,Alagoinhas,BA,18,518611,12312.040539729667,42.12226221368396,5.7434034435619044,0.16438356164383561,20.562407549487933,0.084474885844748798,10,1.9282275154209996,0.45662100456621002,0,0,0.31278538812785389,13.15,2.5356191827786141,0.39269406392694062,0.1244292237442922,0.38736681887366819,-0.26293759512937598,1.1951164238684406,0.0016999999999999999,0.015547916666666666,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29002,Barreiras,BA,15,510181,76387.629063837943,6.67884324009633,7.5530825397481598,0.35159817351598172,18.24276409054514,0.068493150684931503,7,1.3720620720881411,0.22374429223744291,0,0,0.31278538812785389,14.374999999999996,2.8176274694667178,0.46118721461187212,0.21004566210045661,0.33257229832572288,-0.12252663622526627,-0.10826973426392093,0.28799999999999998,0.37720029761904761,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29003,Brumado,BA,20,409223,23932.559031866494,17.099007233414302,8.0227570945684263,0.4041095890410959,14.609036872719376,0.061643835616438297,12,2.9323864983150996,0.76255707762557079,0,0,0.31278538812785389,8.5749999999999993,2.0954345185876648,0.25114155251141551,0.23287671232876711,0.4421613394216134,-0.20928462709284629,0.60230220147902014,0.033700000000000001,0.1049241134751773,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29004,Camaçari,BA,6,617722,3134.3233670956665,197.08304716893167,3.7546618992368579,0.025114155251141551,37.899393446345407,0.1803652968036529,8,1.2950809587484338,0.18721461187214611,0,0,0.31278538812785389,14.299999999999995,2.3149572137628249,0.33333333333333331,0.10273972602739723,0.27777777777777768,-0.17503805175038045,0.61516894468136896,0.114,0.22242666666666666,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29005,Cruz das Almas,BA,9,250783,1844.5432525550136,135.95940331169891,5.7673060754464842,0.16666666666666666,20.280319077020145,0.079908675799086698,9,3.5887600036685106,0.86757990867579904,0,0,0.31278538812785389,5.6500000000000004,2.2529437800807872,0.30593607305936071,0.12328767123287668,0.4954337899543379,-0.37214611872146119,1.657893368148684,0.029600000000000001,0.097628358208955227,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29006,Feira de Santana,BA,28,1200744,17097.363307696647,70.229776275472034,4.3487338659487849,0.047945205479452052,50.556216083576601,0.26484018264840181,20,1.6656339736030328,0.36986301369863012,2,0.16656339736030321,0.63698630136986301,42.725000000000009,3.5582105761094796,0.63926940639269403,0.15639269406392692,0.5487062404870624,-0.39231354642313548,1.536539009091723,0.0063,0.032669767441860467,True,low-low,
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29007,Guanambi,BA,23,474477,29804.909644974938,15.91942420399171,6.9972353488434029,0.28995433789954339,10.478538686905484,0.031963470319634701,10,2.1075837184942579,0.52968036529680362,0,0,0.31278538812785389,9.0999999999999961,1.9179011838297737,0.2077625570776255,0.16095890410958905,0.35007610350076102,-0.18911719939117197,0.45422897200986556,0.075800000000000006,0.17537253886010362,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29008,Ibotirama,BA,9,194930,33236.888126458442,5.8648691555700943,8.0660068755023318,0.408675799086758,6.6743678603516878,0.0091324200913242004,5,2.5650233417124095,0.68264840182648401,0,0,0.31278538812785389,2.5750000000000002,1.320987020981891,0.1095890410958904,0.2089041095890411,0.36834094368340942,-0.15943683409436832,0.44454775481563391,0.037699999999999997,0.11225436241610738,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29009,Ilhéus,BA,8,332022,7516.6271938820246,44.171673203407138,5.5496863075360556,0.14383561643835616,45.423779799954879,0.2214611872146118,7,2.1082940287089409,0.53424657534246578,0,0,0.31278538812785389,7.0499999999999998,2.1233532717711476,0.26484018264840181,0.18264840182648398,0.37062404870624049,-0.18797564687975651,1.3073461767768859,0.0016000000000000001,0.014944680851063831,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29010,Irecê,BA,19,419821,25948.511868007368,16.179001020771786,9.5578544518946504,0.59817351598173518,7.9562343461089231,0.022831050228310501,16,3.8111480845407928,0.88812785388127857,0,0,0.31278538812785389,11.874999999999996,2.8285864689951188,0.46575342465753422,0.31050228310502281,0.55555555555555547,-0.24505327245053266,0.39640914545086314,0.19020000000000001,0.30035179856115107,False,not_significant,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29011,Itaberaba,BA,14,246205,18951.132161405538,12.99157210783442,5.6853271696033154,0.15981735159817351,174.15977030906942,0.78538812785388123,8,3.2493247497004529,0.83105022831050224,0,0,0.31278538812785389,6.9000000000000004,2.8025425966166404,0.454337899543379,0.4726027397260274,0.53272450532724502,-0.060121765601217625,0.23384488270010614,0.0064000000000000003,0.032669767441860467,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29012,Itabuna,BA,22,473055,8800.4088464866581,53.753752609897816,4.6906067760349979,0.070776255707762553,11.31860331229843,0.036529680365296802,12,2.5367029203792373,0.67351598173515981,0,0,0.31278538812785389,13.249999999999998,2.8009428079187404,0.45205479452054792,0.053652968036529677,0.47945205479452052,-0.42579908675799083,1.8027186927856327,0.019099999999999999,0.071802542372881348,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29013,Itapetinga,BA,12,232016,11890.195003432693,19.513220761561701,6.3983437753221528,0.22831050228310501,13.572514372578375,0.057077625570776197,9,3.8790428246327839,0.8904109589041096,0,0,0.31278538812785389,7.9000000000000004,3.4049375905109991,0.6095890410958904,0.14269406392694062,0.60426179604261798,-0.46156773211567736,2.2665162683671354,0.0023,0.019417307692307692,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29014,Jacobina,BA,19,390462,22706.765839481828,17.195843862584635,7.1260850018193755,0.30593607305936071,25.362786046539433,0.1095890410958904,12,3.0732824192879207,0.80821917808219179,0,0,0.31278538812785389,7.7000000000000002,1.9720228857097488,0.230593607305936,0.20776255707762556,0.45053272450532722,-0.24277016742770166,0.76617166855587626,0.030200000000000001,0.098205925925925933,True,low-low,ZERO_REGISTERED_BEDS
MDB_ANALYTICAL_2024_2,MDB_METHOD_1.1,BR_HEALTH_REGIONS_END2024_V1,29015,Jequié,BA,26,510425,19166.525702349325,26.631065427649983,5.3363129404214549,0.11872146118721461,45.394629997893325,0.21917808219178081,7,1.3714061811235736,0.21917808219178081,0,0,0.31278538812785389,15.4,3.0170935984718614,0.49771689497716892,0.16894977168949771,0.34322678843226789,-0.17427701674277019,0.73222574042176747,0.0037000000000000002,0.024610606060606062,True,low-low,ZERO_REGISTERED_BEDS
