health_region_code,health_region_name,uf,geography_version,population,person_years,suicide_asmr,psychiatric_admissions,psychiatric_admission_rate,caps_count,mental_health_beds_sus_count,psychiatrist_fte,caps_rate,mental_health_beds_sus_rate,psychiatrist_fte_rate,suicide_percentile,psychiatric_admission_percentile,caps_percentile,beds_percentile,psychiatrist_fte_percentile,need_score,capacity_score,mismatch_score,year,need_window_start,need_window_end,capacity_competence,temporal_version,release_id,quality_flags
35113,Alto Capivari,SP,BR_HEALTH_REGIONS_END2024_V1,57658,173642,9.926563102737429,433,249.36363322237708,3,0,2.6000000000000001,5.2030941066287415,0,4.50934822574491,0.65981735159817356,0.9269406392694064,0.97031963470319638,0.31735159817351599,0.85388127853881279,0.79337899543378998,0.71385083713850828,0.079528158295281703,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35114,Extremo Oeste Paulista,SP,BR_HEALTH_REGIONS_END2024_V1,90398,273342,9.080394357301925,686,250.9676522451727,2,4,1.45,2.2124383282815989,4.4248766565631978,1.6040177880041595,0.56621004566210043,0.92922374429223742,0.58904109589041098,0.90410958904109584,0.18264840182648401,0.74771689497716887,0.55859969558599698,0.18911719939117189,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35115,Pontal do Paranapanema,SP,BR_HEALTH_REGIONS_END2024_V1,64567,195365,11.47340121171122,692,354.20878867760348,3,0,2.7249999999999996,4.646336363777162,0,4.2204221970975881,0.83105022831050224,0.97488584474885842,0.94977168949771684,0.31735159817351599,0.79680365296803657,0.90296803652968038,0.68797564687975654,0.21499238964992384,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35121,Vale do Ribeira,SP,BR_HEALTH_REGIONS_END2024_V1,284030,854673,9.9736846240438144,432,50.545647282644936,7,5,7.4499999999999993,2.4645283948878638,1.7603774249199029,2.6229623631306551,0.66666666666666663,0.30593607305936071,0.67351598173515981,0.74657534246575341,0.4726027397260274,0.48630136986301364,0.63089802130898021,-0.14459665144596656,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35131,Horizonte Verde,SP,BR_HEALTH_REGIONS_END2024_V1,424786,1273628,9.1082357165474406,1501,117.8523085233679,7,0,13.024999999999999,1.6478885838987163,0,3.0662498293258249,0.57077625570776258,0.68036529680365299,0.38584474885844749,0.31735159817351599,0.58447488584474883,0.62557077625570778,0.42922374429223747,0.19634703196347031,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35132,Aquífero Guarani,SP,BR_HEALTH_REGIONS_END2024_V1,943871,2814208,8.3794978860126328,4378,155.56774765760031,8,0,60.82500000000006,0.84757345018545971,0,6.4442068884413288,0.47945205479452052,0.76484018264840181,0.070776255707762553,0.31735159817351599,0.96803652968036524,0.62214611872146119,0.45205479452054798,0.17009132420091322,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35133,Vale das Cachoeiras,SP,BR_HEALTH_REGIONS_END2024_V1,138962,416373,7.4708808288358348,1129,271.15110730042534,1,0,5.5749999999999993,0.71962119140484448,0,4.0118881420820074,0.37671232876712329,0.9452054794520548,0.036529680365296802,0.31735159817351599,0.76255707762557079,0.66095890410958902,0.37214611872146119,0.28881278538812782,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35141,Baixa Mogiana,SP,BR_HEALTH_REGIONS_END2024_V1,339303,1014112,7.8264858673046893,3703,365.14704490233817,8,0,12.850000000000001,2.3577746144301699,0,3.7871754744284609,0.4132420091324201,0.98401826484018262,0.63926940639269403,0.31735159817351599,0.72146118721461183,0.69863013698630139,0.55936073059360725,0.13926940639269414,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35142,Mantiqueira,SP,BR_HEALTH_REGIONS_END2024_V1,275617,828105,10.086778238806708,4276,516.35964038376767,8,0,11.899999999999997,2.9025785782444475,0,4.3175856351386148,0.68493150684931503,0.99543378995433784,0.76484018264840181,0.31735159817351599,0.81506849315068497,0.84018264840182644,0.63242009132420085,0.20776255707762559,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35143,Rio Pardo,SP,BR_HEALTH_REGIONS_END2024_V1,211328,636465,9.838006263385072,4801,754.32270431209895,9,0,8.0249999999999986,4.2587825560266506,0,3.7974144457904297,0.64611872146118721,1,0.92237442922374424,0.31735159817351599,0.72374429223744297,0.8230593607305936,0.65449010654490103,0.16856925418569257,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35151,Catanduva,SP,BR_HEALTH_REGIONS_END2024_V1,305110,917129,8.0001050283138362,1641,178.92793707319254,5,0,17.699999999999996,1.6387532365376423,0,5.8011864573432517,0.4360730593607306,0.82648401826484019,0.37671232876712329,0.31735159817351599,0.94748858447488582,0.63127853881278539,0.54718417047184165,0.084094368340943748,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35152,Santa Fé do Sul,SP,BR_HEALTH_REGIONS_END2024_V1,53872,160058,14.05393335564426,218,136.20062727261367,1,0,2.3249999999999997,1.8562518562518562,0,4.315785565785565,0.94977168949771684,0.73287671232876717,0.454337899543379,0.31735159817351599,0.81278538812785384,0.841324200913242,0.52815829528158298,0.31316590563165903,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35153,Jales,SP,BR_HEALTH_REGIONS_END2024_V1,104227,313807,11.921091295626564,459,146.26824768089941,1,0,2.1000000000000001,0.9594442898673089,0,2.0148330087213489,0.86301369863013699,0.74885844748858443,0.095890410958904104,0.31735159817351599,0.28767123287671231,0.80593607305936077,0.23363774733637746,0.57229832572298334,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35154,Fernandópolis,SP,BR_HEALTH_REGIONS_END2024_V1,123886,370534,8.869122846837854,276,74.487091602929823,2,0,3.8750000000000004,1.6143874206932181,0,3.1278756275931103,0.54794520547945202,0.4680365296803653,0.34931506849315069,0.31735159817351599,0.59360730593607303,0.50799086757990863,0.42009132420091327,0.08789954337899536,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35155,São José do Rio Preto,SP,BR_HEALTH_REGIONS_END2024_V1,786508,2335388,6.9194322377285138,5491,235.1215301268997,13,0,39.77499999999997,1.6528757495155801,0,5.0571640720755502,0.31050228310502281,0.91324200913242004,0.3904109589041096,0.31735159817351599,0.91095890410958902,0.61187214611872143,0.5395738203957382,0.072298325722983225,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35156,José Bonifácio,SP,BR_HEALTH_REGIONS_END2024_V1,103277,308673,7.2665439519452821,462,149.67295487457599,0,0,4.375,0,0,4.2361803692981015,0.34931506849315069,0.75570776255707761,0.0022831050228310501,0.31735159817351599,0.80365296803652964,0.55251141552511418,0.37442922374429227,0.17808219178082191,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35157,Votuporanga,SP,BR_HEALTH_REGIONS_END2024_V1,202178,605084,8.9887914015141952,1016,167.91057109426129,3,0,5.5749999999999993,1.4838409718169139,0,2.7574711392930977,0.56164383561643838,0.79223744292237441,0.29452054794520549,0.31735159817351599,0.50228310502283102,0.6769406392694064,0.37138508371385087,0.30555555555555552,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35161,Itapetininga,SP,BR_HEALTH_REGIONS_END2024_V1,510016,1524307,8.7584832536493824,773,50.711569257374002,11,4,15.500000000000002,2.1567950809386374,0.7842891203413227,3.0391203413226258,0.53196347031963476,0.30821917808219179,0.57077625570776258,0.69178082191780821,0.5730593607305936,0.42009132420091327,0.61187214611872143,-0.19178082191780815,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35162,Itapeva,SP,BR_HEALTH_REGIONS_END2024_V1,279545,841555,11.743833470181801,305,36.242432164267342,7,0,6.8250000000000002,2.5040691123074996,0,2.4414673844998123,0.85616438356164382,0.19863013698630136,0.68493150684931503,0.31735159817351599,0.408675799086758,0.5273972602739726,0.47031963470319638,0.057077625570776225,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35163,Sorocaba,SP,BR_HEALTH_REGIONS_END2024_V1,1832339,5446709,8.0602772304914225,5073,93.138810977417734,32,28,75.400000000000006,1.7464017302475141,1.528101513966575,4.1149590768957056,0.4452054794520548,0.57990867579908678,0.42465753424657532,0.72602739726027399,0.77853881278538817,0.51255707762557079,0.64307458143074581,-0.13051750380517502,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35171,Alto Vale do Paraíba,SP,BR_HEALTH_REGIONS_END2024_V1,1122566,3351991,5.9957010338987207,5748,171.48017402194697,11,0,34.275000000000006,0.97989784119597423,0,3.053272591544729,0.20547945205479451,0.80136986301369861,0.10730593607305935,0.31735159817351599,0.5821917808219178,0.50342465753424659,0.33561643835616439,0.1678082191780822,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35172,Circuito da Fé e Vale Histórico,SP,BR_HEALTH_REGIONS_END2024_V1,466731,1403661,6.5123916089878318,1201,85.561969734857627,9,0,16.024999999999999,1.9283055978711505,0,3.433455245098354,0.26712328767123289,0.53424657534246578,0.47945205479452052,0.31735159817351599,0.66666666666666663,0.40068493150684936,0.4878234398782344,-0.087138508371385037,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35173,Litoral Norte,SP,BR_HEALTH_REGIONS_END2024_V1,353842,1049119,8.4514601385253574,1475,140.5941556677555,6,0,19.150000000000002,1.6956720796287608,0,5.4120200541484627,0.49315068493150682,0.74200913242009137,0.41095890410958902,0.31735159817351599,0.9269406392694064,0.61757990867579915,0.5517503805175038,0.065829528158295347,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35174,Vale do Paraíba/Região Serrana,SP,BR_HEALTH_REGIONS_END2024_V1,637625,1903686,4.21723319925038,1359,71.387823412054303,7,16,18.874999999999996,1.0978239560870418,2.5093118996275243,2.9602038815918443,0.057077625570776253,0.454337899543379,0.14383561643835616,0.79452054794520544,0.54794520547945202,0.25570776255707761,0.4954337899543379,-0.23972602739726029,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41001,1ª RS Paranaguá,PR,BR_HEALTH_REGIONS_END2024_V1,309936,922293,9.4503467040239322,983,106.58218158437721,5,0,4,1.613236281038666,0,1.2905890248309329,0.60502283105022836,0.64155251141552516,0.34703196347031962,0.31735159817351599,0.12100456621004566,0.62328767123287676,0.26179604261796041,0.36149162861491635,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41002,2ª RS Metropolitana,PR,BR_HEALTH_REGIONS_END2024_V1,3679765,10974963,7.3057770720211419,13587,123.79996178574815,41,6,92.600000000000023,1.1142015862425998,0.16305389066964873,2.5164650460015796,0.35616438356164382,0.69406392694063923,0.15068493150684931,0.64155251141552516,0.44748858447488582,0.52511415525114158,0.41324200913242004,0.11187214611872154,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41003,3ª RS Ponta Grossa,PR,BR_HEALTH_REGIONS_END2024_V1,652253,1945689,9.4882434085830756,1623,83.415180946184094,9,0,8.3000000000000007,1.3798326722912735,0,1.2725123533352856,0.6095890410958904,0.52511415525114158,0.24429223744292236,0.31735159817351599,0.11872146118721461,0.56735159817351599,0.22678843226788434,0.34056316590563163,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41004,4ª RS Irati,PR,BR_HEALTH_REGIONS_END2024_V1,167630,502905,9.9114361393663764,561,111.55188355653652,2,10,1.05,1.1931038596909862,5.9655192984549306,0.62637952633776772,0.65753424657534243,0.65753424657534243,0.16666666666666666,0.9452054794520548,0.043378995433789952,0.65753424657534243,0.38508371385083717,0.27245053272450526,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41005,5ª RS Guarapuava,PR,BR_HEALTH_REGIONS_END2024_V1,461750,1384833,15.211303088941317,1709,123.40838209372539,10,4,6.3499999999999979,2.1656740660530591,0.86626962642122363,1.3752030319436921,0.96575342465753422,0.69178082191780821,0.57762557077625576,0.69634703196347036,0.13926940639269406,0.82876712328767121,0.47108066971080675,0.35768645357686446,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41006,6ª RS União da Vitória,PR,BR_HEALTH_REGIONS_END2024_V1,165388,497818,12.039715683066683,644,129.36454688259565,2,0,3.8249999999999997,1.2092775775751565,0,2.3127433671124868,0.87442922374429222,0.70547945205479456,0.17123287671232876,0.31735159817351599,0.36529680365296802,0.78995433789954339,0.28462709284627091,0.50532724505327242,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41007,7ª RS Pato Branco,PR,BR_HEALTH_REGIONS_END2024_V1,286149,851572,12.548375405875035,598,70.223069805019421,7,7,6.6250000000000009,2.4462779880411953,2.4462779880411953,2.315227381538989,0.8904109589041096,0.4497716894977169,0.66894977168949776,0.79223744292237441,0.36757990867579909,0.67009132420091322,0.6095890410958904,0.060502283105022814,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41008,8ª RS Francisco Beltrão,PR,BR_HEALTH_REGIONS_END2024_V1,391497,1164444,13.768839366074257,661,56.7652888417133,9,0,9.1749999999999954,2.2988681905608472,0,2.3435684053773072,0.9360730593607306,0.36301369863013699,0.62100456621004563,0.31735159817351599,0.37671232876712329,0.6495433789954338,0.43835616438356162,0.21118721461187218,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41009,9ª RS Foz do Iguaçu,PR,BR_HEALTH_REGIONS_END2024_V1,455725,1356443,10.132714563592133,1820,134.17445480569401,7,0,13.274999999999993,1.5360140435569696,0,2.9129409183169659,0.69406392694063923,0.72146118721461183,0.31963470319634701,0.31735159817351599,0.53881278538812782,0.70776255707762559,0.3919330289193303,0.31582952815829529,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41010,10ª RS Cascavel,PR,BR_HEALTH_REGIONS_END2024_V1,591241,1758095,12.363398485322699,1660,94.420381151189204,6,0,13.175000000000001,1.014814601829034,0,2.2283637298495877,0.88356164383561642,0.58904109589041098,0.12100456621004566,0.31735159817351599,0.34246575342465752,0.73630136986301364,0.26027397260273971,0.47602739726027393,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41011,11ª RS Campo Mourão,PR,BR_HEALTH_REGIONS_END2024_V1,348064,1043774,7.7189269050572937,1823,174.65466662323453,8,0,6.7999999999999998,2.2984278753332723,0,1.953663694033281,0.408675799086758,0.81050228310502281,0.61872146118721461,0.31735159817351599,0.26484018264840181,0.6095890410958904,0.40030441400304412,0.20928462709284629,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41012,12ª RS Umuarama,PR,BR_HEALTH_REGIONS_END2024_V1,296342,884002,7.6754416462367994,3611,408.48323872570427,2,0,13.149999999999999,0.67489589730784028,0,4.4374405247990492,0.40182648401826482,0.98858447488584478,0.022831050228310501,0.31735159817351599,0.83789954337899542,0.6952054794520548,0.39269406392694067,0.30251141552511412,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41013,13ª RS Cianorte,PR,BR_HEALTH_REGIONS_END2024_V1,157114,469479,6.2072619302290271,588,125.24521863597734,2,0,3.0999999999999992,1.2729610346627289,0,1.9730896037272292,0.23059360730593606,0.69634703196347036,0.19863013698630136,0.31735159817351599,0.26940639269406391,0.4634703196347032,0.26179604261796041,0.20167427701674279,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41014,14ª RS Paranavaí,PR,BR_HEALTH_REGIONS_END2024_V1,277842,832229,11.029655071762566,1489,178.91710094216856,4,0,4.0749999999999993,1.4396671489551616,0,1.4666609079980706,0.76712328767123283,0.82420091324200917,0.26484018264840181,0.31735159817351599,0.16666666666666666,0.795662100456621,0.24961948249619481,0.54604261796042619,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41015,15ª RS Maringá,PR,BR_HEALTH_REGIONS_END2024_V1,889656,2639242,6.9904861839704431,4723,178.95289632402029,12,20,32.625000000000014,1.3488359545712052,2.2480599242853416,3.6671477514904653,0.32420091324200911,0.82876712328767121,0.21689497716894976,0.78310502283105021,0.69634703196347036,0.57648401826484019,0.56544901065449016,0.011035007610350034,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41016,16ª RS Apucarana,PR,BR_HEALTH_REGIONS_END2024_V1,385656,1151985,7.26812432406751,4157,360.8553930823752,9,0,21.450000000000006,2.3336859792146369,0,5.5619515837948867,0.35159817351598172,0.97945205479452058,0.62785388127853881,0.31735159817351599,0.9360730593607306,0.66552511415525117,0.62709284627092854,0.038432267884322635,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41017,17ª RS Londrina,PR,BR_HEALTH_REGIONS_END2024_V1,970192,2898425,7.0042025233934702,7018,242.13150245391896,12,0,25.70000000000001,1.2368685785906295,0,2.6489602058149324,0.33105022831050229,0.92009132420091322,0.18264840182648401,0.31735159817351599,0.47945205479452052,0.62557077625570778,0.32648401826484014,0.29908675799086765,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41018,18ª RS Cornélio Procópio,PR,BR_HEALTH_REGIONS_END2024_V1,217163,655912,9.0514993217871282,1239,188.89729110002563,5,10,5.25,2.3024179993829517,4.6048359987659033,2.4175388993520994,0.5639269406392694,0.85616438356164382,0.62557077625570778,0.91324200913242004,0.3995433789954338,0.71004566210045661,0.64611872146118721,0.063926940639269403,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
41019,19ª RS Jacarezinho,PR,BR_HEALTH_REGIONS_END2024_V1,298448,893513,11.217519047861256,1314,147.05997562430539,3,0,1.7250000000000001,1.0052002358869887,0,0.57799013563501855,0.78995433789954339,0.75342465753424659,0.11643835616438356,0.31735159817351599,0.038812785388127852,0.77168949771689499,0.15753424657534246,0.61415525114155256,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41020,20ª RS Toledo,PR,BR_HEALTH_REGIONS_END2024_V1,430472,1277150,12.555140820483981,1320,103.35512664917982,9,0,7.174999999999998,2.0907283168243231,0,1.6667750748016128,0.89269406392694062,0.63013698630136983,0.545662100456621,0.31735159817351599,0.20091324200913241,0.76141552511415522,0.35464231354642317,0.40677321156773205,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41021,21ª RS Telêmaco Borba,PR,BR_HEALTH_REGIONS_END2024_V1,184956,553982,10.623562167654958,1149,207.40746089223114,3,0,1.5,1.6220073963537274,0,0.81100369817686369,0.74657534246575341,0.88812785388127857,0.35844748858447489,0.31735159817351599,0.057077625570776253,0.81735159817351599,0.24429223744292236,0.5730593607305936,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
41022,22ª RS Ivaiporã,PR,BR_HEALTH_REGIONS_END2024_V1,136623,412104,13.352611703064769,1225,297.25506182905286,4,0,3.0000000000000004,2.9277647248267131,0,2.1958235436200351,0.92465753424657537,0.95662100456621002,0.77397260273972601,0.31735159817351599,0.33333333333333331,0.94063926940639275,0.47488584474885842,0.46575342465753433,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42001,Extremo Oeste,SC,BR_HEALTH_REGIONS_END2024_V1,247579,737642,17.878358726073433,1022,138.5495945187503,4,0,5.4499999999999984,1.6156459150412594,0,2.2013175592437153,0.99315068493150682,0.73744292237442921,0.35159817351598172,0.31735159817351599,0.33789954337899542,0.86529680365296802,0.33561643835616434,0.52968036529680362,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42002,Oeste,SC,BR_HEALTH_REGIONS_END2024_V1,427024,1256752,13.206260092518409,1140,90.710020751906512,7,0,9.7749999999999986,1.6392521263441866,0,2.2890985050020602,0.91324200913242004,0.55936073059360736,0.37899543378995432,0.31735159817351599,0.35616438356164382,0.73630136986301364,0.35083713850837145,0.3854642313546422,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42003,Xanxerê,SC,BR_HEALTH_REGIONS_END2024_V1,212834,633454,10.770426141109773,952,150.2871558155762,5,0,4.7750000000000004,2.349248710262458,0,2.2435325183006478,0.75114155251141557,0.75799086757990863,0.63470319634703198,0.31735159817351599,0.34474885844748859,0.75456621004566204,0.43226788432267887,0.32229832572298317,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42004,Alto Vale do Itajaí,SC,BR_HEALTH_REGIONS_END2024_V1,319634,947494,12.516494304327992,2813,296.88842356785369,5,22,6.375,1.5642891557218568,6.8828722851761697,1.9944686735453674,0.88812785388127857,0.95205479452054798,0.33105022831050229,0.96118721461187218,0.27853881278538811,0.92009132420091322,0.52359208523592082,0.3964992389649924,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
42005,Foz do Rio Itajaí,SC,BR_HEALTH_REGIONS_END2024_V1,854001,2485729,7.9314599504063565,1515,60.947915078433731,11,0,20.524999999999999,1.2880546978282226,0,2.4033929702658425,0.4315068493150685,0.38584474885844749,0.20319634703196346,0.31735159817351599,0.39726027397260272,0.408675799086758,0.30593607305936071,0.10273972602739728,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42006,Médio Vale do Itajaí,SC,BR_HEALTH_REGIONS_END2024_V1,847174,2501943,10.015987415604222,5777,230.90054409712772,13,18,20.325000000000003,1.5345135710019431,2.1247110983103825,2.3991529485088074,0.67808219178082196,0.908675799086758,0.31735159817351599,0.77853881278538817,0.3949771689497717,0.79337899543378998,0.49695585996955854,0.29642313546423144,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
42007,Grande Florianópolis,SC,BR_HEALTH_REGIONS_END2024_V1,1426734,4180562,8.686974601730201,8762,209.58904568333156,15,0,65.925000000000026,1.0513522492630021,0,4.620693135510896,0.52054794520547942,0.8904109589041096,0.13242009132420091,0.31735159817351599,0.87214611872146119,0.70547945205479445,0.4406392694063927,0.26484018264840176,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42008,Meio Oeste,SC,BR_HEALTH_REGIONS_END2024_V1,198821,592580,13.315855500968642,975,164.5347463633602,6,0,5.375,3.0177898712912623,0,2.7034367596984223,0.92009132420091322,0.78538812785388123,0.80593607305936077,0.31735159817351599,0.4954337899543379,0.85273972602739723,0.5395738203957382,0.31316590563165903,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42009,Alto Vale do Rio do Peixe,SC,BR_HEALTH_REGIONS_END2024_V1,295135,882002,13.868499464811556,1424,161.45088106376176,6,0,4.9000000000000012,2.0329679638131704,0,1.6602571704474229,0.94292237442922378,0.77397260273972601,0.52054794520547942,0.31735159817351599,0.19634703196347031,0.85844748858447484,0.34474885844748854,0.51369863013698636,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42010,Alto Uruguai Catarinense,SC,BR_HEALTH_REGIONS_END2024_V1,159595,474062,15.678005029711379,726,153.14452539963128,3,8,4.3249999999999993,1.8797581377862715,5.0126883674300569,2.7099846486418744,0.97716894977168944,0.76027397260273977,0.4680365296803653,0.92465753424657537,0.49771689497716892,0.86872146118721461,0.63013698630136983,0.23858447488584478,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
42011,Nordeste,SC,BR_HEALTH_REGIONS_END2024_V1,816341,2405797,7.2879574589121816,3094,128.60602951953138,7,0,16.274999999999999,0.85748480108190084,0,1.9936521625154193,0.35388127853881279,0.70319634703196343,0.075342465753424653,0.31735159817351599,0.27625570776255709,0.52853881278538806,0.22298325722983256,0.30555555555555547,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
42012,Planalto Norte,SC,BR_HEALTH_REGIONS_END2024_V1,381159,1139652,11.521129212586443,809,70.986581868851189,9,8,7.7000000000000002,2.3612193336639038,2.0988616299234701,2.0201543188013402,0.84474885844748859,0.45205479452054792,0.64383561643835618,0.77397260273972601,0.28995433789954339,0.64840182648401823,0.56925418569254183,0.079147640791476404,2023,2021,2023,2023-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
