origin_region,destination_region,admissions,flow_version,contribution_id
21010,21010,16,MDB_HOSPITAL_FLOW_METHOD_1.0,997
21010,21016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,998
21019,21016,52,MDB_HOSPITAL_FLOW_METHOD_1.0,999
21014,21016,62,MDB_HOSPITAL_FLOW_METHOD_1.0,1001
21001,21016,23,MDB_HOSPITAL_FLOW_METHOD_1.0,1003
21002,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1005
21006,21016,74,MDB_HOSPITAL_FLOW_METHOD_1.0,1008
21002,21016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1011
21005,21016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1013
21015,21016,44,MDB_HOSPITAL_FLOW_METHOD_1.0,1015
21001,21001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1016
21001,21016,142,MDB_HOSPITAL_FLOW_METHOD_1.0,1017
21013,21016,52,MDB_HOSPITAL_FLOW_METHOD_1.0,1021
21018,21016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1022
21018,21016,43,MDB_HOSPITAL_FLOW_METHOD_1.0,1024
21008,21008,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1025
21019,21016,45,MDB_HOSPITAL_FLOW_METHOD_1.0,1026
21009,21016,48,MDB_HOSPITAL_FLOW_METHOD_1.0,1027
21012,21016,23,MDB_HOSPITAL_FLOW_METHOD_1.0,1028
21008,21016,23,MDB_HOSPITAL_FLOW_METHOD_1.0,1029
21019,21016,42,MDB_HOSPITAL_FLOW_METHOD_1.0,1031
21005,21016,91,MDB_HOSPITAL_FLOW_METHOD_1.0,1033
21005,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1034
21011,21016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1035
21011,21016,28,MDB_HOSPITAL_FLOW_METHOD_1.0,1036
21019,21016,24,MDB_HOSPITAL_FLOW_METHOD_1.0,1038
21019,21016,58,MDB_HOSPITAL_FLOW_METHOD_1.0,1041
21006,21016,150,MDB_HOSPITAL_FLOW_METHOD_1.0,1042
21007,21007,238,MDB_HOSPITAL_FLOW_METHOD_1.0,1045
21007,21016,112,MDB_HOSPITAL_FLOW_METHOD_1.0,1046
21005,21005,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1049
21005,21016,88,MDB_HOSPITAL_FLOW_METHOD_1.0,1050
21005,22004,26,MDB_HOSPITAL_FLOW_METHOD_1.0,1051
21015,21016,23,MDB_HOSPITAL_FLOW_METHOD_1.0,1053
21002,21016,70,MDB_HOSPITAL_FLOW_METHOD_1.0,1054
21007,21016,68,MDB_HOSPITAL_FLOW_METHOD_1.0,1056
21011,21016,52,MDB_HOSPITAL_FLOW_METHOD_1.0,1058
21012,21016,22,MDB_HOSPITAL_FLOW_METHOD_1.0,1060
21010,21010,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1064
21010,21016,37,MDB_HOSPITAL_FLOW_METHOD_1.0,1065
21008,21016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1066
21004,21004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1069
21003,21016,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1072
21003,21016,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1073
21012,21012,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1074
21012,21016,30,MDB_HOSPITAL_FLOW_METHOD_1.0,1075
21019,21016,36,MDB_HOSPITAL_FLOW_METHOD_1.0,1076
21012,21012,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1077
21012,21016,24,MDB_HOSPITAL_FLOW_METHOD_1.0,1078
21012,21016,28,MDB_HOSPITAL_FLOW_METHOD_1.0,1080
21012,21016,32,MDB_HOSPITAL_FLOW_METHOD_1.0,1083
21012,21016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1084
21014,21016,26,MDB_HOSPITAL_FLOW_METHOD_1.0,1087
21019,21019,36,MDB_HOSPITAL_FLOW_METHOD_1.0,1088
21019,21016,34,MDB_HOSPITAL_FLOW_METHOD_1.0,1090
21004,21004,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1091
21004,21016,44,MDB_HOSPITAL_FLOW_METHOD_1.0,1092
21011,21016,22,MDB_HOSPITAL_FLOW_METHOD_1.0,1094
21013,21016,50,MDB_HOSPITAL_FLOW_METHOD_1.0,1097
21013,21016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1098
21014,21016,28,MDB_HOSPITAL_FLOW_METHOD_1.0,1099
21010,21010,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1100
21010,21016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1101
21008,21008,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1104
21008,21016,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1105
21004,21004,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1106
21004,21016,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1107
21009,21016,242,MDB_HOSPITAL_FLOW_METHOD_1.0,1109
21001,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1111
21015,21016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1112
21004,21016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1115
21012,21016,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1118
21019,21016,21,MDB_HOSPITAL_FLOW_METHOD_1.0,1119
21010,21010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1120
21010,21016,74,MDB_HOSPITAL_FLOW_METHOD_1.0,1121
21010,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1122
21002,21016,32,MDB_HOSPITAL_FLOW_METHOD_1.0,1124
21015,21016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1125
21010,21016,25,MDB_HOSPITAL_FLOW_METHOD_1.0,1126
21010,21016,21,MDB_HOSPITAL_FLOW_METHOD_1.0,1129
21008,21016,36,MDB_HOSPITAL_FLOW_METHOD_1.0,1131
21010,21016,25,MDB_HOSPITAL_FLOW_METHOD_1.0,1133
21019,21016,17,MDB_HOSPITAL_FLOW_METHOD_1.0,1136
21019,21016,87,MDB_HOSPITAL_FLOW_METHOD_1.0,1140
21019,21016,55,MDB_HOSPITAL_FLOW_METHOD_1.0,1143
21006,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1145
21018,21016,60,MDB_HOSPITAL_FLOW_METHOD_1.0,1146
21017,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1149
21009,21016,21,MDB_HOSPITAL_FLOW_METHOD_1.0,1150
21015,21016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1153
21009,21016,50,MDB_HOSPITAL_FLOW_METHOD_1.0,1154
21011,21016,43,MDB_HOSPITAL_FLOW_METHOD_1.0,1155
21014,21014,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1156
21014,21016,139,MDB_HOSPITAL_FLOW_METHOD_1.0,1157
21008,21016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1158
21013,21016,44,MDB_HOSPITAL_FLOW_METHOD_1.0,1160
21009,21016,34,MDB_HOSPITAL_FLOW_METHOD_1.0,1162
21015,21016,21,MDB_HOSPITAL_FLOW_METHOD_1.0,1163
21019,21016,38,MDB_HOSPITAL_FLOW_METHOD_1.0,1165
21002,21016,27,MDB_HOSPITAL_FLOW_METHOD_1.0,1166
21018,21016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1167
21016,21016,833,MDB_HOSPITAL_FLOW_METHOD_1.0,1168
21018,21016,30,MDB_HOSPITAL_FLOW_METHOD_1.0,1171
21015,21015,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1172
21015,21016,71,MDB_HOSPITAL_FLOW_METHOD_1.0,1173
21017,22004,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1176
21015,21016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1177
21015,21016,37,MDB_HOSPITAL_FLOW_METHOD_1.0,1178
21006,21016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1179
21002,21016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1180
21010,21010,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1181
21010,21016,122,MDB_HOSPITAL_FLOW_METHOD_1.0,1182
21011,21016,54,MDB_HOSPITAL_FLOW_METHOD_1.0,1183
21018,21016,40,MDB_HOSPITAL_FLOW_METHOD_1.0,1184
21011,21016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1186
21007,21016,57,MDB_HOSPITAL_FLOW_METHOD_1.0,1187
21014,21016,77,MDB_HOSPITAL_FLOW_METHOD_1.0,1190
21011,21016,66,MDB_HOSPITAL_FLOW_METHOD_1.0,1193
21014,21014,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1195
21014,21016,108,MDB_HOSPITAL_FLOW_METHOD_1.0,1196
21009,21016,77,MDB_HOSPITAL_FLOW_METHOD_1.0,1197
21010,21016,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1200
21008,21008,96,MDB_HOSPITAL_FLOW_METHOD_1.0,1204
21011,21016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1207
21012,21016,79,MDB_HOSPITAL_FLOW_METHOD_1.0,1208
21013,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1210
21019,21019,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1212
21019,21016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1213
21011,21016,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1216
21009,21016,20,MDB_HOSPITAL_FLOW_METHOD_1.0,1218
21013,21016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1220
21016,21016,180,MDB_HOSPITAL_FLOW_METHOD_1.0,1222
21003,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1225
21008,21008,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1228
21013,21016,266,MDB_HOSPITAL_FLOW_METHOD_1.0,1230
21012,21016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1232
21011,21011,38,MDB_HOSPITAL_FLOW_METHOD_1.0,1233
21011,21016,75,MDB_HOSPITAL_FLOW_METHOD_1.0,1234
21014,21014,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1236
21014,21016,161,MDB_HOSPITAL_FLOW_METHOD_1.0,1237
21014,21014,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1241
21014,21016,142,MDB_HOSPITAL_FLOW_METHOD_1.0,1242
21019,21016,29,MDB_HOSPITAL_FLOW_METHOD_1.0,1244
21006,21016,30,MDB_HOSPITAL_FLOW_METHOD_1.0,1245
21013,21016,89,MDB_HOSPITAL_FLOW_METHOD_1.0,1247
21013,21016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1250
21012,21016,32,MDB_HOSPITAL_FLOW_METHOD_1.0,1251
21009,21016,36,MDB_HOSPITAL_FLOW_METHOD_1.0,1253
21018,21018,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1255
21018,21016,71,MDB_HOSPITAL_FLOW_METHOD_1.0,1256
21006,21016,37,MDB_HOSPITAL_FLOW_METHOD_1.0,1259
21015,21016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1260
21012,21016,33,MDB_HOSPITAL_FLOW_METHOD_1.0,1261
21003,21016,33,MDB_HOSPITAL_FLOW_METHOD_1.0,1263
21018,21016,47,MDB_HOSPITAL_FLOW_METHOD_1.0,1267
21008,21008,20,MDB_HOSPITAL_FLOW_METHOD_1.0,1269
21005,21016,20,MDB_HOSPITAL_FLOW_METHOD_1.0,1271
21015,21016,17,MDB_HOSPITAL_FLOW_METHOD_1.0,1272
21016,21016,1802,MDB_HOSPITAL_FLOW_METHOD_1.0,1274
21012,21016,82,MDB_HOSPITAL_FLOW_METHOD_1.0,1275
21016,21016,11462,MDB_HOSPITAL_FLOW_METHOD_1.0,1278
21016,31016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1284
21002,21016,83,MDB_HOSPITAL_FLOW_METHOD_1.0,1290
21007,21016,78,MDB_HOSPITAL_FLOW_METHOD_1.0,1292
21007,21007,61,MDB_HOSPITAL_FLOW_METHOD_1.0,1293
21003,21016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1297
21010,21016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1299
21018,21016,28,MDB_HOSPITAL_FLOW_METHOD_1.0,1301
21018,21018,26,MDB_HOSPITAL_FLOW_METHOD_1.0,1302
21012,21016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1304
21011,21016,27,MDB_HOSPITAL_FLOW_METHOD_1.0,1309
21015,21016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1315
21007,21016,69,MDB_HOSPITAL_FLOW_METHOD_1.0,1317
21007,21007,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1318
21017,21016,69,MDB_HOSPITAL_FLOW_METHOD_1.0,1319
21017,22004,382,MDB_HOSPITAL_FLOW_METHOD_1.0,1321
21010,21016,32,MDB_HOSPITAL_FLOW_METHOD_1.0,1324
21012,21016,76,MDB_HOSPITAL_FLOW_METHOD_1.0,1326
21012,21012,57,MDB_HOSPITAL_FLOW_METHOD_1.0,1327
21011,21016,53,MDB_HOSPITAL_FLOW_METHOD_1.0,1329
21011,21016,35,MDB_HOSPITAL_FLOW_METHOD_1.0,1331
21006,21016,89,MDB_HOSPITAL_FLOW_METHOD_1.0,1332
21009,21016,52,MDB_HOSPITAL_FLOW_METHOD_1.0,1335
21009,21016,120,MDB_HOSPITAL_FLOW_METHOD_1.0,1336
21018,21016,112,MDB_HOSPITAL_FLOW_METHOD_1.0,1339
21009,21016,87,MDB_HOSPITAL_FLOW_METHOD_1.0,1343
21002,21016,69,MDB_HOSPITAL_FLOW_METHOD_1.0,1344
21019,21016,126,MDB_HOSPITAL_FLOW_METHOD_1.0,1349
21019,21019,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1350
22012,22012,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1351
22012,22004,46,MDB_HOSPITAL_FLOW_METHOD_1.0,1352
22004,22004,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1353
22004,22004,34,MDB_HOSPITAL_FLOW_METHOD_1.0,1355
22004,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1358
22004,22004,163,MDB_HOSPITAL_FLOW_METHOD_1.0,1360
22004,22004,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1362
22004,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1363
22007,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1364
22007,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1368
22003,22004,73,MDB_HOSPITAL_FLOW_METHOD_1.0,1370
22004,22004,47,MDB_HOSPITAL_FLOW_METHOD_1.0,1372
22003,22004,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1374
22012,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1375
22004,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1376
22011,22004,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1377
22012,22012,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1378
22001,22004,39,MDB_HOSPITAL_FLOW_METHOD_1.0,1379
22002,22004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1380
22005,22005,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1382
22003,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1385
22005,22005,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1386
22005,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1387
22001,22004,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1389
22008,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1392
22009,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1394
22003,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1395
22001,22004,54,MDB_HOSPITAL_FLOW_METHOD_1.0,1396
22011,22004,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1398
22003,22004,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1399
22005,22005,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1402
22001,22004,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1404
22005,22005,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1406
22005,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1407
22005,22005,24,MDB_HOSPITAL_FLOW_METHOD_1.0,1408
22005,22005,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1409
22005,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1410
22001,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1411
22005,22005,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1412
22008,22004,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1418
22002,22004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1419
22012,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1424
22004,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1425
22009,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1428
22010,22004,51,MDB_HOSPITAL_FLOW_METHOD_1.0,1431
22003,22004,38,MDB_HOSPITAL_FLOW_METHOD_1.0,1433
22006,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1434
22011,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1435
22011,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1438
22010,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1439
22011,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1440
22009,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1441
22009,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1442
22009,22004,42,MDB_HOSPITAL_FLOW_METHOD_1.0,1444
22004,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1448
22005,22005,51,MDB_HOSPITAL_FLOW_METHOD_1.0,1449
22010,22004,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1450
22009,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1452
22008,22004,17,MDB_HOSPITAL_FLOW_METHOD_1.0,1454
22011,22004,20,MDB_HOSPITAL_FLOW_METHOD_1.0,1456
22012,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1459
22011,22004,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1462
22003,22004,31,MDB_HOSPITAL_FLOW_METHOD_1.0,1464
22003,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1465
22004,22004,103,MDB_HOSPITAL_FLOW_METHOD_1.0,1466
22001,22004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1467
22004,22004,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1470
22006,22012,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1471
22004,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1476
22011,22004,25,MDB_HOSPITAL_FLOW_METHOD_1.0,1477
22005,22005,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1478
22005,22005,56,MDB_HOSPITAL_FLOW_METHOD_1.0,1479
22005,22004,47,MDB_HOSPITAL_FLOW_METHOD_1.0,1480
22003,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1483
22003,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1485
22011,22004,20,MDB_HOSPITAL_FLOW_METHOD_1.0,1486
22012,22004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1488
22011,22004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1490
22012,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1491
22003,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1492
22004,22004,49,MDB_HOSPITAL_FLOW_METHOD_1.0,1493
22004,22004,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1497
22009,22004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1498
22002,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1499
22011,22004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1501
22004,22004,23,MDB_HOSPITAL_FLOW_METHOD_1.0,1502
22008,22004,72,MDB_HOSPITAL_FLOW_METHOD_1.0,1507
22011,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1509
22004,22004,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1511
22009,22004,43,MDB_HOSPITAL_FLOW_METHOD_1.0,1512
22002,22004,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1513
22005,21016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1514
22005,22005,1922,MDB_HOSPITAL_FLOW_METHOD_1.0,1515
22005,22004,159,MDB_HOSPITAL_FLOW_METHOD_1.0,1516
22012,22012,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1517
22012,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1518
22012,22012,71,MDB_HOSPITAL_FLOW_METHOD_1.0,1520
22003,22003,16,MDB_HOSPITAL_FLOW_METHOD_1.0,1523
22003,22004,52,MDB_HOSPITAL_FLOW_METHOD_1.0,1524
22009,22004,148,MDB_HOSPITAL_FLOW_METHOD_1.0,1527
22003,22004,35,MDB_HOSPITAL_FLOW_METHOD_1.0,1532
22003,22004,57,MDB_HOSPITAL_FLOW_METHOD_1.0,1535
22012,22012,21,MDB_HOSPITAL_FLOW_METHOD_1.0,1540
22004,22004,42,MDB_HOSPITAL_FLOW_METHOD_1.0,1541
22007,22004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1542
22011,22004,22,MDB_HOSPITAL_FLOW_METHOD_1.0,1543
22009,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1544
22010,22004,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1545
22009,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1548
22008,22004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1550
22010,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1551
22011,22004,38,MDB_HOSPITAL_FLOW_METHOD_1.0,1554
22004,22004,19,MDB_HOSPITAL_FLOW_METHOD_1.0,1555
22003,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1557
22001,22004,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1558
22003,22004,15,MDB_HOSPITAL_FLOW_METHOD_1.0,1560
22006,22004,21,MDB_HOSPITAL_FLOW_METHOD_1.0,1563
22009,22004,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1565
22006,26010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1568
22011,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1571
22001,22004,41,MDB_HOSPITAL_FLOW_METHOD_1.0,1572
22004,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1573
22006,22006,26,MDB_HOSPITAL_FLOW_METHOD_1.0,1574
22006,22004,48,MDB_HOSPITAL_FLOW_METHOD_1.0,1575
22001,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1577
22012,22004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1578
22008,21016,36,MDB_HOSPITAL_FLOW_METHOD_1.0,1579
22008,22004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1580
22009,22004,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1582
22004,22004,3030,MDB_HOSPITAL_FLOW_METHOD_1.0,1585
22004,35016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1589
22004,22004,90,MDB_HOSPITAL_FLOW_METHOD_1.0,1590
22007,22004,51,MDB_HOSPITAL_FLOW_METHOD_1.0,1592
22010,22004,25,MDB_HOSPITAL_FLOW_METHOD_1.0,1593
22009,22004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1595
23023,23023,20,MDB_HOSPITAL_FLOW_METHOD_1.0,1597
23023,23001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1598
23001,23001,33,MDB_HOSPITAL_FLOW_METHOD_1.0,1599
23001,23001,26,MDB_HOSPITAL_FLOW_METHOD_1.0,1600
23011,23011,50,MDB_HOSPITAL_FLOW_METHOD_1.0,1601
23011,23001,67,MDB_HOSPITAL_FLOW_METHOD_1.0,1604
23011,23011,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1605
23023,23023,70,MDB_HOSPITAL_FLOW_METHOD_1.0,1606
23023,23001,35,MDB_HOSPITAL_FLOW_METHOD_1.0,1607
23024,23024,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1612
23024,23001,17,MDB_HOSPITAL_FLOW_METHOD_1.0,1613
23024,23024,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1614
23011,23011,30,MDB_HOSPITAL_FLOW_METHOD_1.0,1615
23023,23001,17,MDB_HOSPITAL_FLOW_METHOD_1.0,1617
23025,23001,28,MDB_HOSPITAL_FLOW_METHOD_1.0,1618
23025,23025,12,MDB_HOSPITAL_FLOW_METHOD_1.0,1619
23001,23001,53,MDB_HOSPITAL_FLOW_METHOD_1.0,1620
23023,23001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1621
23001,23001,13,MDB_HOSPITAL_FLOW_METHOD_1.0,1623
23001,23001,282,MDB_HOSPITAL_FLOW_METHOD_1.0,1626
23025,23025,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1628
23025,23001,134,MDB_HOSPITAL_FLOW_METHOD_1.0,1630
23001,23001,58,MDB_HOSPITAL_FLOW_METHOD_1.0,1634
23011,23011,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1638
23011,23001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1639
23023,23001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1641
23001,23001,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1644
23024,23001,27,MDB_HOSPITAL_FLOW_METHOD_1.0,1646
23024,23024,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1647
23023,23001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1649
23023,23023,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1651
23023,23023,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1652
23023,23001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,1653
23023,23001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1656
23023,23023,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1657
23024,23001,23,MDB_HOSPITAL_FLOW_METHOD_1.0,1660
23023,23001,47,MDB_HOSPITAL_FLOW_METHOD_1.0,1663
23001,23001,42,MDB_HOSPITAL_FLOW_METHOD_1.0,1666
23023,23023,18,MDB_HOSPITAL_FLOW_METHOD_1.0,1670
23023,23001,10,MDB_HOSPITAL_FLOW_METHOD_1.0,1671
23011,23001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,1674
23011,23011,8,MDB_HOSPITAL_FLOW_METHOD_1.0,1675
23001,23001,135,MDB_HOSPITAL_FLOW_METHOD_1.0,1677
23001,23001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,1679
23001,23001,103,MDB_HOSPITAL_FLOW_METHOD_1.0,1680
23011,23011,7,MDB_HOSPITAL_FLOW_METHOD_1.0,1682
23011,23001,14,MDB_HOSPITAL_FLOW_METHOD_1.0,1684
23011,23011,11,MDB_HOSPITAL_FLOW_METHOD_1.0,1685
23024,23024,31,MDB_HOSPITAL_FLOW_METHOD_1.0,1686
23024,23001,127,MDB_HOSPITAL_FLOW_METHOD_1.0,1687
23023,23023,427,MDB_HOSPITAL_FLOW_METHOD_1.0,1691
23023,23001,40,MDB_HOSPITAL_FLOW_METHOD_1.0,1692
23011,23011,55,MDB_HOSPITAL_FLOW_METHOD_1.0,1695
